session_url,entry_id,partner_id,ui_config_id,widget_id,src_url,flavor_id,direct_m3u8_url,timestamp
https://www.ft.dk/aktuelt/webtv/video/20101/salen/108.aspx,1_w3ts2lik,2158211,41051291,_2158211,https://cdnapisec.kaltura.com/p/2158211/sp/215821100/playManifest/entryId/1_w3ts2lik/flavorId/1_klkehhzf/format/url/protocol/https/a.mp3?referrer=aHR0cHM6Ly9tb2JpbHR2LmZ0LmRr&playSessionId=ccda49ce-5854-a188-b605-27b0a83bd7f3&clientTag=html5:v2.101&uiConfId=41051291,,,2024-12-18 22:19:35
https://www.ft.dk/aktuelt/webtv/video/20101/salen/108.aspx,1_w3ts2lik,2158211,41051291,_2158211,https://cdnapisec.kaltura.com/p/2158211/sp/215821100/playManifest/entryId/1_w3ts2lik/flavorId/1_klkehhzf/format/url/protocol/https/a.mp3?referrer=aHR0cHM6Ly9tb2JpbHR2LmZ0LmRr&playSessionId=7e1cc713-00cc-7855-9f0c-f0cd45d6cfae&clientTag=html5:v2.101&uiConfId=41051291,1_klkehhzf,https://cdnapisec.kaltura.com/p/2158211/sp/215821100/playManifest/entryId/1_w3ts2lik/flavorIds/1_klkehhzf/format/applehttp/protocol/https/a.m3u8,2024-12-18 22:21:50
https://www.ft.dk/aktuelt/webtv/video/20101/salen/108.aspx,1_w3ts2lik,2158211,41051291,_2158211,https://cdnapisec.kaltura.com/p/2158211/sp/215821100/playManifest/entryId/1_w3ts2lik/flavorId/1_klkehhzf/format/url/protocol/https/a.mp3?referrer=aHR0cHM6Ly9tb2JpbHR2LmZ0LmRr&playSessionId=3ae85d88-51d1-a608-cf95-65f013b84359&clientTag=html5:v2.101&uiConfId=41051291,1_klkehhzf,https://cdnapisec.kaltura.com/p/2158211/sp/215821100/playManifest/entryId/1_w3ts2lik/flavorIds/1_klkehhzf/format/applehttp/protocol/https/a.m3u8,2024-12-18 23:16:39
https://www.ft.dk/aktuelt/webtv/video/20101/salen/100.aspx,1_386tvr7d,2158211,41051291,_2158211,https://cdnapisec.kaltura.com/p/2158211/sp/215821100/playManifest/entryId/1_386tvr7d/flavorId/1_5yu4idn4/format/url/protocol/https/a.mp3?referrer=aHR0cHM6Ly9tb2JpbHR2LmZ0LmRr&playSessionId=4187aa59-a99b-271b-aa58-6ad6d3c5bb13&clientTag=html5:v2.101&uiConfId=41051291,1_5yu4idn4,https://cdnapisec.kaltura.com/p/2158211/sp/215821100/playManifest/entryId/1_386tvr7d/flavorIds/1_5yu4idn4/format/applehttp/protocol/https/a.m3u8,2024-12-18 23:23:15
https://www.ft.dk/aktuelt/webtv/video/20101/salen/100.aspx,1_386tvr7d,2158211,41051291,_2158211,https://cdnapisec.kaltura.com/p/2158211/sp/215821100/playManifest/entryId/1_386tvr7d/flavorId/1_5yu4idn4/format/url/protocol/https/a.mp3?referrer=aHR0cHM6Ly9tb2JpbHR2LmZ0LmRr&playSessionId=fd681384-f737-aa5e-8b9d-41b0b0b9e789&clientTag=html5:v2.101&uiConfId=41051291,1_5yu4idn4,https://cdnapisec.kaltura.com/p/2158211/sp/215821100/playManifest/entryId/1_386tvr7d/flavorIds/1_5yu4idn4/format/applehttp/protocol/https/a.m3u8,2025-03-17 15:23:06
