transcript_id,processed_transcript_text_link,title
slovenia_2022_40_izredna_0_06072023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=288FB7D7B70CC00FC1258A1B004E374F,40. izredna seja Državnega zbora
slovenia_2022_11_redna_0_26062023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=2A04822DC751178AC12589DE004B2BBF,11. redna seja Državnega zbora
slovenia_2022_11_redna_1_27062023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=06A74C7A28414918C1258A750042F9DF,11. redna seja Državnega zbora
slovenia_2022_11_redna_2_28062023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=2DA06A20045068A1C1258A7E006316A4,11. redna seja Državnega zbora
slovenia_2022_11_redna_3_30062023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=F62F40E9ABFD8B1FC1258A7500450A50,11. redna seja Državnega zbora
slovenia_2022_11_redna_4_04072023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=5D1655AA1648B3CAC1258A7700556C7C,11. redna seja Državnega zbora
slovenia_2022_39_izredna_0_21062023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=F9718489E57B45DFC12589D5003338F3,39. izredna seja Državnega zbora
slovenia_2022_38_izredna_0_09062023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=BB0AD40CE5A5E70FC12589C9002EAF96,38. izredna seja Državnega zbora
slovenia_2022_37_izredna_0_26052023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=7C9AFC6034DC0C4AC12589BB0038EBD0,37. izredna seja Državnega zbora
slovenia_2022_10_redna_0_22052023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=9DE582ECC94A4D49C12589BB004B35A3,10. redna seja Državnega zbora
slovenia_2022_10_redna_1_23052023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=850185A1E88167C9C1258A45002B7E84,10. redna seja Državnega zbora
slovenia_2022_10_redna_2_24052023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=A75AC59EB2200186C1258A75003EF2FD,10. redna seja Državnega zbora
slovenia_2022_10_redna_3_25052023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=BE833140A6D34126C1258A7500479631,10. redna seja Državnega zbora
slovenia_2022_36_izredna_0_12052023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=28BB83607FAE6866C12589AD003A56D4,36. izredna seja Državnega zbora
slovenia_2022_35_izredna_0_21042023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=E7A297E5EE6F45F9C1258998004B90BF,35. izredna seja Državnega zbora
slovenia_2022_9_redna_0_17042023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=4BDEC62291FBF649C125899A002EE1D4,9. redna seja Državnega zbora
slovenia_2022_9_redna_1_18042023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=6A3BA0F02FC0B0DFC1258A2300421C6D,9. redna seja Državnega zbora
slovenia_2022_9_redna_2_19042023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=A7E9C3E769140F6DC1258A390049AEF0,9. redna seja Državnega zbora
slovenia_2022_9_redna_3_20042023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=8C7804676C015AC9C1258A370043ACA4,9. redna seja Državnega zbora
slovenia_2022_9_redna_4_21042023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=9C9C7A9C3ADC39E8C1258A3E003F5F30,9. redna seja Državnega zbora
slovenia_2022_34_izredna_0_28032023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=FE9FFE90D9228B55C1258980003F2146,34. izredna seja Državnega zbora
slovenia_2022_8_redna_0_20032023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=0A08F5216185AFACC12589800051AC1F,8. redna seja Državnega zbora
slovenia_2022_8_redna_1_21032023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=8A3EFB08C9FF6107C1258A0F003962EA,8. redna seja Državnega zbora
slovenia_2022_8_redna_2_22032023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=53058EA1171E8D97C1258A160038B8FD,8. redna seja Državnega zbora
slovenia_2022_33_izredna_0_16032023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=771295889AEDC141C1258974003E2B0B,33. izredna seja Državnega zbora
slovenia_2022_7_redna_0_20022023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=701895AE5ECD11B8C1258964007583EB,7. redna seja Državnega zbora
slovenia_2022_7_redna_1_21022023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=93845FF09CEF9ECEC1258A0F003D34B4,7. redna seja Državnega zbora
slovenia_2022_7_redna_2_22022023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=D7F5B5AA37C2D1C8C1258A230035A9B7,7. redna seja Državnega zbora
slovenia_2022_7_redna_3_23022023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=C2864ABCA030D21DC1258A0F0040A121,7. redna seja Državnega zbora
slovenia_2022_32_izredna_0_03022023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=3516C4B41480C6BBC125894B003A4527,32. izredna seja Državnega zbora
slovenia_2022_31_izredna_0_25012023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=DFCF75E40CE4E30AC1258942003EEF38,31. izredna seja Državnega zbora
slovenia_2022_6_redna_0_23012023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=CB2C675DD6124C4FC1258949002E8B4E,6. redna seja Državnega zbora
slovenia_2022_6_redna_1_24012023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=76680EE2F70EEBE8C12589B7004A1236,6. redna seja Državnega zbora
slovenia_2022_6_redna_2_26012023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=24B6261E11FBC475C12589D4003FE58A,6. redna seja Državnega zbora
slovenia_2022_6_redna_3_27012023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=2C7DE328ECB2C9D7C12589E1002C7CB1,6. redna seja Državnega zbora
slovenia_2022_30_izredna_0_09012023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=A95D3B8B9DCE8F8CC125895C00326DF0,30. izredna seja Državnega zbora
slovenia_2022_29_izredna_0_23122022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=49413443FDA8A3BFC125895C0036E88A,29. izredna seja Državnega zbora
slovenia_2022_5_redna_0_14122022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=34BF13F5BDF148F8C125891D00541F83,5. redna seja Državnega zbora
slovenia_2022_5_redna_1_15122022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=35E4E3D8834E5828C1258983004B0262,5. redna seja Državnega zbora
slovenia_2022_5_redna_2_16122022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=102E1E4BB52A5284C12589C60042557F,5. redna seja Državnega zbora
slovenia_2022_28_izredna_0_09122022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=A547ECA0574D5F1DC12589130034483F,28. izredna seja Državnega zbora
slovenia_2022_26_izredna_0_25112022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=9CB60C78FF90179AC12589050035B666,26. izredna seja Državnega zbora
slovenia_2022_27_izredna_0_28112022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=EE91F0B956EE4EF6C125895C002F9333,27. izredna seja Državnega zbora
slovenia_2022_4_redna_0_21112022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=152A54D77E7DAAC0C1258905007231E2,4. redna seja Državnega zbora
slovenia_2022_4_redna_1_22112022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=750D5AF9D47F9B18C12589DD004B3BB7,4. redna seja Državnega zbora
slovenia_2022_4_redna_2_23112022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=F497617DCF2902B8C12589D0003039A4,4. redna seja Državnega zbora
slovenia_2022_4_redna_3_24112022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=2719A21329F7F4EBC1258A04004986B7,4. redna seja Državnega zbora
slovenia_2022_25_izredna_0_17112022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=CDAB118A21F2FFFBC12588FD003A8698,25. izredna seja Državnega zbora
slovenia_2022_24_izredna_0_14112022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=32D7A5AE1DE45A2AC125892D002F3D97,24. izredna seja Državnega zbora
slovenia_2022_23_izredna_0_10112022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=CB3C174D05418CD6C12588F600305648,23. izredna seja Državnega zbora
slovenia_2022_23_izredna_1_11112022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=C400C03FB5C3F5ABC12588F70034C570,23. izredna seja Državnega zbora
slovenia_2022_23_izredna_2_14112022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=E9429ED70976CA1EC12588FA002FB07E,23. izredna seja Državnega zbora
slovenia_2022_23_izredna_3_03022023,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=9A9F1A8D842D5BAAC125896B0047E252,23. izredna seja Državnega zbora
slovenia_2022_3_redna_0_24102022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=22BA88AA3F8C8493C12588EC007E20F9,3. redna seja Državnega zbora
slovenia_2022_3_redna_1_25102022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=8FCA54A355B0252DC12589C7004303B2,3. redna seja Državnega zbora
slovenia_2022_3_redna_2_26102022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=56A5071CBBA4AFDAC125892D00409EA2,3. redna seja Državnega zbora
slovenia_2022_3_redna_3_27102022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=FDC0654053536E83C1258978004E6EE4,3. redna seja Državnega zbora
slovenia_2022_22_izredna_0_28102022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=0C981EAA88ABFC08C12588E9002EE979,22. izredna seja Državnega zbora
slovenia_2022_21_izredna_0_18102022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=69A62052C56B77F4C12588DF00468F21,21. izredna seja Državnega zbora
slovenia_2022_20_izredna_0_10102022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=02B5F4D3ADFD03FBC12588D7002B4A37,20. izredna seja Državnega zbora
slovenia_2022_19_izredna_0_06102022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=994BC122AD1F6709C12589490031C2DB,19. izredna seja Državnega zbora
slovenia_2022_2_redna_0_26092022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=54CCAD9E8A5B3A88C12588CD004E3D05,2. redna seja Državnega zbora
slovenia_2022_2_redna_1_27092022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=C4D0770D2C943AE5C125890B005098A4,2. redna seja Državnega zbora
slovenia_2022_2_redna_2_28092022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=23C7269B693047BBC12588D1003E43C5,2. redna seja Državnega zbora
slovenia_2022_2_redna_3_29092022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=455B32CCA0B37A92C12588EF00564792,2. redna seja Državnega zbora
slovenia_2022_2_redna_4_30092022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=7354DC8FF24D4D34C12589050040B655,2. redna seja Državnega zbora
slovenia_2022_2_redna_5_04102022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=0405045A78452324C125892D003155B1,2. redna seja Državnega zbora
slovenia_2022_17_izredna_0_23092022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=A7BD7E73F1E2FC40C12588C6003573CF,17. izredna seja Državnega zbora
slovenia_2022_18_izredna_0_23092022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=1B9205BABCAEA9A3C125890900329306,18. izredna seja Državnega zbora
slovenia_2022_16_izredna_0_13092022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=7B7C0980060B2B70C125892D002FEE43,16. izredna seja Državnega zbora
slovenia_2022_15_izredna_0_31082022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=9FA733FD26851832C12588AF002EEAC3,15. izredna seja Državnega zbora
slovenia_2022_14_izredna_0_23082022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=090F5E8EC8D1B444C12588DA00422DAF,14. izredna seja Državnega zbora
slovenia_2022_12_izredna_0_21072022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=D188E1B811CEAF88C12588B10045D666,12. izredna seja Državnega zbora
slovenia_2022_13_izredna_0_21072022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=A2DD153EADB080DDC12588D00031B7CD,13. izredna seja Državnega zbora
slovenia_2022_10_izredna_0_14072022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=114B32995D931757C125887F002B9A4D,10. izredna seja Državnega zbora
slovenia_2022_10_izredna_1_14072022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=EF125AEE4A531F97C1258BE700343A62,10. izredna seja Državnega zbora
slovenia_2022_11_izredna_0_14072022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=2D74311DC7B1F298C12588EE002E16FF,11. izredna seja Državnega zbora
slovenia_2022_9_izredna_0_11072022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=5B7DC9FA57B6885FC125887E0032B35C,9. izredna seja Državnega zbora
slovenia_2022_8_izredna_0_01072022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=7B07AF285BE6B4ACC12588780032EB0E,8. izredna seja Državnega zbora
slovenia_2022_7_izredna_0_27062022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=D5F7CCFB27643CA0C1258898004637A6,7. izredna seja Državnega zbora
slovenia_2022_7_izredna_1_28062022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=1847E26B0CA94709C12588CF00614332,7. izredna seja Državnega zbora
slovenia_2022_7_izredna_2_29062022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=60308CD5BD4BE47CC125889A003F0C0B,7. izredna seja Državnega zbora
slovenia_2022_7_izredna_3_30062022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=mag&uid=B0F09CD13202E4DCC1258871002AD225,7. izredna seja Državnega zbora
slovenia_2022_7_izredna_4_01072022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=C6DBFDAF132AD5ABC1258905003BD7DE,7. izredna seja Državnega zbora
slovenia_2022_5_izredna_0_21062022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=D5C94F113558462FC1258879004DE467,5. izredna seja Državnega zbora
slovenia_2022_6_izredna_0_22062022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=D269C71B6D3AADFBC1258877004A127E,6. izredna seja Državnega zbora
slovenia_2022_4_izredna_0_09062022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=29F7F2E2D43DC561C125885D003F16B2,4. izredna seja Državnega zbora
slovenia_2022_3_izredna_0_01062022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=4914CA82E7D183E8C1258875002F3158,3. izredna seja Državnega zbora
slovenia_2022_2_izredna_0_25052022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=517CBF9C62C6C1F9C125886F003AB262,2. izredna seja Državnega zbora
slovenia_2022_1_izredna_0_18052022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=A082CAFA7D857DE9C125885B0046AFAE,1. izredna seja Državnega zbora
slovenia_2022_1_redna_0_13052022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=IX&type=sz&uid=D0CAAC0870825312C1258844004DC1E7,1. redna seja Državnega zbora
slovenia_2018_99_izredna_0_31032022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=36307ADB6E339D96C1258816002F8101,99. izredna seja Državnega zbora
slovenia_2018_99_izredna_1_06042022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=8F73E726D055BA92C125881C00289D29,99. izredna seja Državnega zbora
slovenia_2018_30_redna_0_14032022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=BD290A0FDA549A7BC1258809002CAB1C,30. redna seja Državnega zbora
slovenia_2018_30_redna_1_15032022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=FFA84436D9A18F05C1258847004AFB40,30. redna seja Državnega zbora
slovenia_2018_30_redna_2_16032022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=07A15B02686F5CF2C125884700518699,30. redna seja Državnega zbora
slovenia_2018_30_redna_3_17032022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=297DE51DB3EB2D26C125884F003D6B13,30. redna seja Državnega zbora
slovenia_2018_30_redna_4_18032022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=F4C3FCD768FD095EC12588610046327C,30. redna seja Državnega zbora
slovenia_2018_30_redna_5_21032022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=6292A241F7D14358C125886E002DD123,30. redna seja Državnega zbora
slovenia_2018_30_redna_6_23032022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=D5604DBA05202A80C12588610048B0A4,30. redna seja Državnega zbora
slovenia_2018_98_izredna_0_11032022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=3184D53F8F0154F3C125880200349A88,98. izredna seja Državnega zbora
slovenia_2018_97_izredna_0_09032022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=24255BD7BDF3F712C12588000044A2DE,97. izredna seja Državnega zbora
slovenia_2018_96_izredna_0_28022022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=5251A31086C5A44CC12587F7003E89DC,96. izredna seja Državnega zbora
slovenia_2018_95_izredna_0_21022022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=8B8C6909C93FB46EC12587F0003539C0,95. izredna seja Državnega zbora
slovenia_2018_95_izredna_1_22022022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=F5499884623AB592C12587F1002F20BC,95. izredna seja Državnega zbora
slovenia_2018_29_redna_0_31012022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=E910FA6F117B3BA5C12587DF003D0E15,29. redna seja Državnega zbora
slovenia_2018_29_redna_1_01022022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=0B0783DFAFFE074BC125883800536A70,29. redna seja Državnega zbora
slovenia_2018_29_redna_2_02022022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=F561307F73B97F17C1258839002CE012,29. redna seja Državnega zbora
slovenia_2018_29_redna_3_03022022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=7BC9E48386ABF4ACC1258839003173C9,29. redna seja Državnega zbora
slovenia_2018_29_redna_4_04022022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=1DA1170E29D6555AC1258847004935EC,29. redna seja Državnega zbora
slovenia_2018_94_izredna_0_26012022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=96D5D90BD097AB1EC12587D600395E3E,94. izredna seja Državnega zbora
slovenia_2018_93_izredna_0_13012022,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=FFE9582E23B779FEC12587C900345994,93. izredna seja Državnega zbora
slovenia_2018_92_izredna_0_29122021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=143AE281140FCBA0C125883900229E40,92. izredna seja Državnega zbora
slovenia_2018_91_izredna_0_27122021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=CFF0292965C94906C12587B80035E301,91. izredna seja Državnega zbora
slovenia_2018_90_izredna_0_22122021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=EC09490B61E9A9EFC12587B30036721B,90. izredna seja Državnega zbora
slovenia_2018_89_izredna_0_15122021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=446A3CB52F2BA0AEC12587D100459AAB,89. izredna seja Državnega zbora
slovenia_2018_28_redna_0_13122021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=E700DEA5F760E941C12587B1004C9436,28. redna seja Državnega zbora
slovenia_2018_28_redna_1_14122021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=AC9176492097981EC12587F3004ABBC5,28. redna seja Državnega zbora
slovenia_2018_28_redna_2_15122021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=A0DE7394E7B78E8FC12587F20034A269,28. redna seja Državnega zbora
slovenia_2018_28_redna_3_16122021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=6FE65F1575EE3B6DC125883800526E06,28. redna seja Državnega zbora
slovenia_2018_28_redna_4_17122021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=C29A307E26289440C1258838004FAAC6,28. redna seja Državnega zbora
slovenia_2018_28_redna_5_20122021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=AFBA1AE007D24077C1258838004AD68E,28. redna seja Državnega zbora
slovenia_2018_88_izredna_0_08122021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=2D1C1A1A6B59C7C1C12587A5004BCB93,88. izredna seja Državnega zbora
slovenia_2018_88_izredna_1_09122021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=8487353463BCE71EC12587A60034CB77,88. izredna seja Državnega zbora
slovenia_2018_27_redna_0_15112021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=5C505345D1EF2D27C1258791003A8E41,27. redna seja Državnega zbora
slovenia_2018_27_redna_1_16112021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=27E37E1521874CB0C12587D400382942,27. redna seja Državnega zbora
slovenia_2018_27_redna_2_17112021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=6201AD0B01B170E7C12587D5003A3301,27. redna seja Državnega zbora
slovenia_2018_27_redna_3_18112021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=C2F117B6D328F7F3C12587D70035DE0D,27. redna seja Državnega zbora
slovenia_2018_27_redna_4_19112021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=FB2D3042D2BD108EC12587EB004BD923,27. redna seja Državnega zbora
slovenia_2018_27_redna_5_22112021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=E4DAE995D1D22F65C12587E9005A3E47,27. redna seja Državnega zbora
slovenia_2018_27_redna_6_23112021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=712DF3196457B894C12587EC003852C3,27. redna seja Državnega zbora
slovenia_2018_27_redna_7_25112021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=3070C66B5C3D7573C12587E40038A58E,27. redna seja Državnega zbora
slovenia_2018_87_izredna_0_24112021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=60DF297082A3AB30C12587970035F768,87. izredna seja Državnega zbora
slovenia_2018_86_izredna_0_10112021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=3528DE85E39A1BCCC125879600375C2E,86. izredna seja Državnega zbora
slovenia_2018_85_izredna_0_26102021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=mag&uid=77755A3711E9BDE8C125877A0045B8F0,85. izredna seja Državnega zbora
slovenia_2018_85_izredna_1_10112021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=269B79B574327E66C1258892003BE29C,85. izredna seja Državnega zbora
slovenia_2018_26_redna_0_18102021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=B7FEBDBB4115DF49C12587760029684F,26. redna seja Državnega zbora
slovenia_2018_26_redna_1_19102021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=85398810934C0650C1258796003E5451,26. redna seja Državnega zbora
slovenia_2018_26_redna_2_20102021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=D98C140675E26677C12587AE00394B85,26. redna seja Državnega zbora
slovenia_2018_26_redna_3_21102021,https://www.dz-rs.si/wps/portal/Home/seje/evidenca?mandat=VIII&type=sz&uid=5D733821BF0660C1C12587B80071B870,26. redna seja Državnega zbora
