video_id,processed_video_link,title
slovenia_52_Izredna_0_07112023,https://365.rtvslo.si/embed/174999327?a=1&d=1,Državni zbor (52. Izredna)
slovenia_53_Izredna_0_10112023,https://365.rtvslo.si/embed/175000148?a=1&d=1,Državni zbor (53. Izredna)
slovenia_53_Izredna_1_10112023,https://365.rtvslo.si/embed/175000177?a=1&d=1,Državni zbor (53. Izredna)
slovenia_15_Redna_0_15112023,https://365.rtvslo.si/embed/175001418?a=1&d=1,Državni zbor (15. Redna)
slovenia_55_Izredna_0_16112023,https://365.rtvslo.si/embed/175001646?a=1&d=1,Državni zbor (55. Izredna)
slovenia_55_Izredna_1_16112023,https://365.rtvslo.si/embed/175001654?a=1&d=1,Državni zbor (55. Izredna)
slovenia_14_Redna_0_20112023,https://365.rtvslo.si/embed/175002548?a=1&d=1,Državni zbor (14. Redna)
slovenia_14_Redna_1_20112023,https://365.rtvslo.si/embed/175002561?a=1&d=1,Državni zbor (14. Redna)
slovenia_14_Redna_0_21112023,https://365.rtvslo.si/embed/175002792?a=1&d=1,Državni zbor (14. Redna)
slovenia_14_Redna_1_21112023,https://365.rtvslo.si/embed/%0A175002854?a=1&d=1,Državni zbor (14. Redna)
slovenia_14_Redna_2_21112023,https://365.rtvslo.si/embed/%0A175002936?a=1&d=1,Državni zbor (14. Redna)
slovenia_14_Redna_3_21112023,https://365.rtvslo.si/embed/%0A175002954?a=1&d=1,Državni zbor (14. Redna)
slovenia_14_Redna_0_22112023,https://365.rtvslo.si/embed/175003034?a=1&d=1,Državni zbor (14. Redna)
slovenia_14_Redna_1_22112023,https://365.rtvslo.si/embed/%0A175003094?a=1&d=1,Državni zbor (14. Redna)
slovenia_14_Redna_2_22112023,https://365.rtvslo.si/embed/%0A175003141?a=1&d=1,Državni zbor (14. Redna)
slovenia_14_Redna_3_22112023,https://365.rtvslo.si/embed/%0A175003221?a=1&d=1,Državni zbor (14. Redna)
slovenia_14_Redna_4_22112023,https://365.rtvslo.si/embed/%0A175003223?a=1&d=1,Državni zbor (14. Redna)
slovenia_14_Redna_0_23112023,https://365.rtvslo.si/embed/175003295?a=1&d=1,Državni zbor (14. Redna)
slovenia_14_Redna_0_24112023,https://365.rtvslo.si/embed/175003653?a=1&d=1,Državni zbor (14. Redna)
slovenia_14_Redna_1_24112023,https://365.rtvslo.si/embed/175003687?a=1&d=1,Državni zbor (14. Redna)
slovenia_14_Redna_0_28112023,https://365.rtvslo.si/embed/175004721?a=1&d=1,Državni zbor (14. Redna)
slovenia_14_Redna_1_28112023,https://365.rtvslo.si/embed/%0A175004754%0A175004822?a=1&d=1,Državni zbor (14. Redna)
slovenia_56_Izredna_0_30112023,https://365.rtvslo.si/embed/175005318?a=1&d=1,Državni zbor (56. Izredna)
slovenia_56_Izredna_1_30112023,https://365.rtvslo.si/embed/%0A175005344?a=1&d=1,Državni zbor (56. Izredna)
slovenia_13_Redna_0_04102023,https://365.rtvslo.si/embed/174991284?a=1&d=1,Državni zbor (13. Redna)
slovenia_48_Izredna_0_09102023,https://365.rtvslo.si/embed/174992385?a=1&d=1,Državni zbor (48. Izredna)
slovenia_49_Izredna_0_13102023,https://365.rtvslo.si/embed/174993510?a=1&d=1,Državni zbor (49. Izredna)
slovenia_49_Izredna_1_13102023,https://365.rtvslo.si/embed/174993492?a=1&d=1,Državni zbor (49. Izredna)
slovenia_13_Redna_0_16102023,https://365.rtvslo.si/embed/174994074?a=1&d=1,Državni zbor (13. Redna)
slovenia_13_Redna_1_16102023,https://365.rtvslo.si/embed/174994092?a=1&d=1,Državni zbor (13. Redna)
slovenia_13_Redna_0_17102023,https://365.rtvslo.si/embed/174994298?a=1&d=1,Državni zbor (13. Redna)
slovenia_13_Redna_1_17102023,https://365.rtvslo.si/embed/174994325?a=1&d=1,Državni zbor (13. Redna)
slovenia_13_Redna_2_17102023,https://365.rtvslo.si/embed/174994324?a=1&d=1,Državni zbor (13. Redna)
slovenia_13_Redna_0_18102023,https://365.rtvslo.si/embed/174994532?a=1&d=1,Državni zbor (13. Redna)
slovenia_13_Redna_1_18102023,https://365.rtvslo.si/embed/174994599?a=1&d=1,Državni zbor (13. Redna)
slovenia_47_Izredna_0_01092023,https://365.rtvslo.si/embed/174983695?a=1&d=1,Državni zbor (47. Izredna)
slovenia_12_Redna_0_18092023,https://365.rtvslo.si/embed/174987433?a=1&d=1,Državni zbor (12. Redna)
slovenia_12_Redna_0_19092023,https://365.rtvslo.si/embed/174987601?a=1&d=1,Državni zbor (12. Redna)
slovenia_12_Redna_1_19092023,https://365.rtvslo.si/embed/174987600?a=1&d=1,Državni zbor (12. Redna)
slovenia_12_Redna_0_20092023,https://365.rtvslo.si/embed/174987835?a=1&d=1,Državni zbor (12. Redna)
slovenia_12_Redna_1_20092023,https://365.rtvslo.si/embed/174987874?a=1&d=1,Državni zbor (12. Redna)
slovenia_12_Redna_0_21092023,https://365.rtvslo.si/embed/174988166?a=1&d=1,Državni zbor (12. Redna)
slovenia_12_Redna_0_22092023,https://365.rtvslo.si/embed/174988485?a=1&d=1,Državni zbor (12. Redna)
slovenia_12_Redna_1_22092023,https://365.rtvslo.si/embed/174988503?a=1&d=1,Državni zbor (12. Redna)
slovenia_44_Izredna_0_09082023,https://365.rtvslo.si/embed/174979000?a=1&d=1,Državni zbor (44. Izredna)
slovenia_44_Izredna_1_09082023,https://365.rtvslo.si/embed/174978997?a=1&d=1,Državni zbor (44. Izredna)
slovenia_45_Izredna_0_10082023,https://365.rtvslo.si/embed/174979184?a=1&d=1,Državni zbor (45. Izredna)
slovenia_46_Izredna_0_31082023,https://365.rtvslo.si/embed/174983241?a=1&d=1,Državni zbor (46. Izredna)
slovenia_46_Izredna_1_31082023,https://365.rtvslo.si/embed/174983286?a=1&d=1,Državni zbor (46. Izredna)
slovenia_46_Izredna_2_31082023,https://365.rtvslo.si/embed/174983303?a=1&d=1,Državni zbor (46. Izredna)
slovenia_46_Izredna_3_31082023,https://365.rtvslo.si/embed/174983367?a=1&d=1,Državni zbor (46. Izredna)
slovenia_11_Redna_0_04072023,https://365.rtvslo.si/embed/174969684?a=1&d=1,Državni zbor (11. Redna)
slovenia_11_Redna_1_04072023,https://365.rtvslo.si/embed/174969698?a=1&d=1,Državni zbor (11. Redna)
slovenia_40_Izredna_0_06072023,https://365.rtvslo.si/embed/174970105?a=1&d=1,Državni zbor (40. Izredna)
slovenia_41_Izredna_0_06072023,https://365.rtvslo.si/embed/174970147?a=1&d=1,Državni zbor (41. Izredna)
slovenia_41_Izredna_1_06072023,https://365.rtvslo.si/embed/174970160?a=1&d=1,Državni zbor (41. Izredna)
slovenia_42_Izredna_0_13072023,https://365.rtvslo.si/embed/174971554?a=1&d=1,Državni zbor (42. Izredna)
slovenia_42_Izredna_0_17072023,https://365.rtvslo.si/embed/174971554?a=1&d=1,Državni zbor (42. Izredna)
slovenia_43_Izredna_0_21072023,https://365.rtvslo.si/embed/174973294?a=1&d=1,Državni zbor (43. Izredna)
slovenia_38_Izredna_0_09062023,https://365.rtvslo.si/embed/174964077?a=1&d=1,Državni zbor (38. Izredna)
slovenia_38_Izredna_1_09062023,https://365.rtvslo.si/embed/174964079?a=1&d=1,Državni zbor (38. Izredna)
slovenia_38_Izredna_2_09062023,https://365.rtvslo.si/embed/174964161?a=1&d=1,Državni zbor (38. Izredna)
slovenia_39_Izredna_0_21062023,https://365.rtvslo.si/embed/174966854?a=1&d=1,Državni zbor (39. Izredna)
slovenia_39_Izredna_1_21062023,https://365.rtvslo.si/embed/174966911?a=1&d=1,Državni zbor (39. Izredna)
slovenia_39_Izredna_2_21062023,https://365.rtvslo.si/embed/174966948?a=1&d=1,Državni zbor (39. Izredna)
slovenia_11_Redna_0_26062023,https://365.rtvslo.si/embed/174967976?a=1&d=1,Državni zbor (11. Redna)
slovenia_11_Redna_1_26062023,https://365.rtvslo.si/embed/174967999?a=1&d=1,Državni zbor (11. Redna)
slovenia_11_Redna_0_27062023,https://365.rtvslo.si/embed/174968178?a=1&d=1,Državni zbor (11. Redna)
slovenia_11_Redna_1_27062023,https://365.rtvslo.si/embed/174968223?a=1&d=1,Državni zbor (11. Redna)
slovenia_11_Redna_0_28062023,https://365.rtvslo.si/embed/174968419?a=1&d=1,Državni zbor (11. Redna)
slovenia_11_Redna_1_28062023,https://365.rtvslo.si/embed/%0A174968438?a=1&d=1,Državni zbor (11. Redna)
slovenia_11_Redna_0_30062023,https://365.rtvslo.si/embed/174968901?a=1&d=1,Državni zbor (11. Redna)
slovenia_11_Redna_1_30062023,https://365.rtvslo.si/embed/174968983?a=1&d=1,Državni zbor (11. Redna)
slovenia_11_Redna_2_30062023,https://365.rtvslo.si/embed/174968968?a=1&d=1,Državni zbor (11. Redna)
slovenia_36_Izredna_0_12052023,https://365.rtvslo.si/embed/174957197?a=1&d=1,Državni zbor (36. Izredna)
slovenia_36_Izredna_1_12052023,https://365.rtvslo.si/embed/174957256?a=1&d=1,Državni zbor (36. Izredna)
slovenia_36_Izredna_2_12052023,https://365.rtvslo.si/embed/174957303?a=1&d=1,Državni zbor (36. Izredna)
slovenia_10_Redna_0_22052023,https://365.rtvslo.si/embed/174959567?a=1&d=1,Državni zbor (10. Redna)
slovenia_10_Redna_1_22052023,https://365.rtvslo.si/embed/%0A174959653?a=1&d=1,Državni zbor (10. Redna)
slovenia_10_Redna_0_23052023,https://365.rtvslo.si/embed/174959832?a=1&d=1,Državni zbor (10. Redna)
slovenia_10_Redna_1_23052023,https://365.rtvslo.si/embed/174959856?a=1&d=1,Državni zbor (10. Redna)
slovenia_10_Redna_2_23052023,https://365.rtvslo.si/embed/174959945?a=1&d=1,Državni zbor (10. Redna)
slovenia_10_Redna_0_24052023,https://365.rtvslo.si/embed/174960103?a=1&d=1,Državni zbor (10. Redna)
slovenia_10_Redna_1_24052023,https://365.rtvslo.si/embed/174960105?a=1&d=1,Državni zbor (10. Redna)
slovenia_10_Redna_0_25052023,https://365.rtvslo.si/embed/174960343?a=1&d=1,Državni zbor (10. Redna)
slovenia_10_Redna_1_25052023,https://365.rtvslo.si/embed/174960362?a=1&d=1,Državni zbor (10. Redna)
slovenia_10_Redna_2_25052023,https://365.rtvslo.si/embed/174960406?a=1&d=1,Državni zbor (10. Redna)
slovenia_10_Redna_3_25052023,https://365.rtvslo.si/embed/174960443?a=1&d=1,Državni zbor (10. Redna)
slovenia_37_Izredna_0_26052023,https://365.rtvslo.si/embed/174960789?a=1&d=1,Državni zbor (37. Izredna)
slovenia_14_Redna_0_13042023,https://365.rtvslo.si/embed/174950274?a=1&d=1,Državni zbor (14. Redna)
slovenia_9_Redna_0_17042023,https://365.rtvslo.si/embed/174951272?a=1&d=1,Državni zbor (9. Redna)
slovenia_9_Redna_1_17042023,https://365.rtvslo.si/embed/174951259%20?a=1&d=1,Državni zbor (9. Redna)
slovenia_9_Redna_0_18042023,https://365.rtvslo.si/embed/174951486?a=1&d=1,Državni zbor (9. Redna)
slovenia_9_Redna_1_18042023,https://365.rtvslo.si/embed/174951521?a=1&d=1,Državni zbor (9. Redna)
slovenia_9_Redna_2_18042023,https://365.rtvslo.si/embed/174951589?a=1&d=1,Državni zbor (9. Redna)
slovenia_9_Redna_0_19042023,https://365.rtvslo.si/embed/174951737?a=1&d=1,Državni zbor (9. Redna)
slovenia_9_Redna_1_19042023,https://365.rtvslo.si/embed/174951779?a=1&d=1,Državni zbor (9. Redna)
slovenia_9_Redna_2_19042023,https://365.rtvslo.si/embed/174951846?a=1&d=1,Državni zbor (9. Redna)
slovenia_9_Redna_3_19042023,https://365.rtvslo.si/embed/174951909?a=1&d=1,Državni zbor (9. Redna)
slovenia_9_Redna_0_20042023,https://365.rtvslo.si/embed/174952021?a=1&d=1,Državni zbor (9. Redna)
slovenia_9_Redna_0_21042023,https://365.rtvslo.si/embed/174952348?a=1&d=1,Državni zbor (9. Redna)
slovenia_9_Redna_1_21042023,https://365.rtvslo.si/embed/174952357?a=1&d=1,Državni zbor (9. Redna)
slovenia_9_Redna_2_21042023,https://365.rtvslo.si/embed/174952490?a=1&d=1,Državni zbor (9. Redna)
slovenia_35_Izredna_0_21042023,https://365.rtvslo.si/embed/174952503?a=1&d=1,Državni zbor (35. Izredna)
slovenia_33_Izredna_0_16032023,https://365.rtvslo.si/embed/174943405?a=1&d=1,Državni zbor (33. Izredna)
slovenia_33_Izredna_1_16032023,https://365.rtvslo.si/embed/174943464?a=1&d=1,Državni zbor (33. Izredna)
slovenia_8_Redna_0_20032023,https://365.rtvslo.si/embed/174944439?a=1&d=1,Državni zbor (8. Redna)
slovenia_8_Redna_1_20032023,https://365.rtvslo.si/embed/174944456?a=1&d=1,Državni zbor (8. Redna)
slovenia_8_Redna_0_21032023,https://365.rtvslo.si/embed/174944652?a=1&d=1,Državni zbor (8. Redna)
slovenia_8_Redna_0_22032023,https://365.rtvslo.si/embed/174944899?a=1&d=1,Državni zbor (8. Redna)
slovenia_8_Redna_1_22032023,https://365.rtvslo.si/embed/174944456?a=1&d=1,Državni zbor (8. Redna)
slovenia_34_Izredna_0_28032023,https://365.rtvslo.si/embed/174946478?a=1&d=1,Državni zbor (34. Izredna)
slovenia_34_Izredna_1_28032023,https://365.rtvslo.si/embed/174946476?a=1&d=1,Državni zbor (34. Izredna)
slovenia_34_Izredna_2_28032023,https://365.rtvslo.si/embed/174946485?a=1&d=1,Državni zbor (34. Izredna)
slovenia_11_Redna_0_31032023,https://365.rtvslo.si/embed/174947256?a=1&d=1,Državni zbor (11. Redna)
slovenia_32_Izredna_0_03022023,https://365.rtvslo.si/embed/174933475?a=1&d=1,Državni zbor (32. Izredna)
slovenia_5_Redna_0_09122022,https://365.rtvslo.si/embed/174920628?a=1&d=1,Državni zbor (5. Redna)
slovenia_28_Izredna_0_09122022,https://365.rtvslo.si/embed/174920472?a=1&d=1,Državni zbor (28. Izredna)
slovenia_28_Izredna_1_09122022,https://365.rtvslo.si/embed/174920500?a=1&d=1,Državni zbor (28. Izredna)
slovenia_5_Redna_0_14122022,https://365.rtvslo.si/embed/174921656?a=1&d=1,Državni zbor (5. Redna)
slovenia_5_Redna_1_14122022,https://365.rtvslo.si/embed/174921668?a=1&d=1,Državni zbor (5. Redna)
slovenia_5_Redna_0_15122022,https://365.rtvslo.si/embed/174921883?a=1&d=1,Državni zbor (5. Redna)
slovenia_5_Redna_1_15122022,https://365.rtvslo.si/embed/174921930?a=1&d=1,Državni zbor (5. Redna)
slovenia_5_Redna_0_16122022,https://365.rtvslo.si/embed/174922138?a=1&d=1,Državni zbor (5. Redna)
slovenia_5_Redna_1_16122022,https://365.rtvslo.si/embed/174922233?a=1&d=1,Državni zbor (5. Redna)
slovenia_5_Redna_2_16122022,https://365.rtvslo.si/embed/174922222?a=1&d=1,Državni zbor (5. Redna)
slovenia_29_Izredna_0_23122022,https://365.rtvslo.si/embed/174923904?a=1&d=1,Državni zbor (29. Izredna)
slovenia_23_Izredna_0_14112022,https://365.rtvslo.si/embed/174913638?a=1&d=1,Državni zbor (23. Izredna)
slovenia_23_Izredna_1_14112022,https://365.rtvslo.si/embed/174913640?a=1&d=1,Državni zbor (23. Izredna)
slovenia_23_Izredna_2_14112022,https://365.rtvslo.si/embed/174913705?a=1&d=1,Državni zbor (23. Izredna)
slovenia_23_Izredna_3_14112022,https://365.rtvslo.si/embed/174913770?a=1&d=1,Državni zbor (23. Izredna)
slovenia_23_Izredna_4_14112022,https://365.rtvslo.si/embed/174913768?a=1&d=1,Državni zbor (23. Izredna)
slovenia_24_Izredna_0_14112022,https://365.rtvslo.si/embed/174913777?a=1&d=1,Državni zbor (24. Izredna)
slovenia_4_Redna_0_21112022,https://365.rtvslo.si/embed/174915494?a=1&d=1,Državni zbor (4. Redna)
slovenia_4_Redna_1_21112022,https://365.rtvslo.si/embed/174915504?a=1&d=1,Državni zbor (4. Redna)
slovenia_4_Redna_0_22112022,https://365.rtvslo.si/embed/174915810?a=1&d=1,Državni zbor (4. Redna)
slovenia_4_Redna_1_22112022,https://365.rtvslo.si/embed/174915767?a=1&d=1,Državni zbor (4. Redna)
slovenia_4_Redna_2_22112022,https://365.rtvslo.si/embed/174915845?a=1&d=1,Državni zbor (4. Redna)
slovenia_4_Redna_0_23112022,https://365.rtvslo.si/embed/174916016?a=1&d=1,Državni zbor (4. Redna)
slovenia_4_Redna_1_23112022,https://365.rtvslo.si/embed/174916025?a=1&d=1,Državni zbor (4. Redna)
slovenia_4_Redna_0_24112022,https://365.rtvslo.si/embed/174916380?a=1&d=1,Državni zbor (4. Redna)
slovenia_4_Redna_1_24112022,https://365.rtvslo.si/embed/174916025?a=1&d=1,Državni zbor (4. Redna)
slovenia_4_Redna_2_24112022,https://365.rtvslo.si/embed/174916376?a=1&d=1,Državni zbor (4. Redna)
slovenia_26_Izredna_0_25112022,https://365.rtvslo.si/embed/174916644?a=1&d=1,Državni zbor (26. Izredna)
slovenia_26_Izredna_1_25112022,https://365.rtvslo.si/embed/173250743?a=1&d=1,Državni zbor (26. Izredna)
slovenia_2_Redna_0_04102022,https://365.rtvslo.si/embed/174903547?a=1&d=1,Državni zbor (2. Redna)
slovenia_19_Izredna_0_06102022,https://365.rtvslo.si/embed/174904052?a=1&d=1,Državni zbor (19. Izredna)
slovenia_19_Izredna_1_06102022,https://365.rtvslo.si/embed/174904079?a=1&d=1,Državni zbor (19. Izredna)
slovenia_19_Izredna_2_06102022,https://365.rtvslo.si/embed/174904080?a=1&d=1,Državni zbor (19. Izredna)
slovenia_20_Izredna_0_10102022,https://365.rtvslo.si/embed/174904941?a=1&d=1,Državni zbor (20. Izredna)
slovenia_21_Izredna_0_18102022,https://365.rtvslo.si/embed/174907044?a=1&d=1,Državni zbor (21. Izredna)
slovenia_21_Izredna_1_18102022,https://365.rtvslo.si/embed/174907037?a=1&d=1,Državni zbor (21. Izredna)
slovenia_3_Redna_0_24102022,https://365.rtvslo.si/embed/174908506?a=1&d=1,Državni zbor (3. Redna)
slovenia_3_Redna_1_24102022,https://365.rtvslo.si/embed/174908512?a=1&d=1,Državni zbor (3. Redna)
slovenia_3_Redna_0_25102022,https://365.rtvslo.si/embed/174908956?a=1&d=1,Državni zbor (3. Redna)
slovenia_3_Redna_0_26102022,https://365.rtvslo.si/embed/174909162?a=1&d=1,Državni zbor (3. Redna)
slovenia_3_Redna_0_27102022,https://365.rtvslo.si/embed/174909418?a=1&d=1,Državni zbor (3. Redna)
slovenia_3_Redna_1_27102022,https://365.rtvslo.si/embed/174909470?a=1&d=1,Državni zbor (3. Redna)
slovenia_3_Redna_2_27102022,https://365.rtvslo.si/embed/174909531?a=1&d=1,Državni zbor (3. Redna)
slovenia_22_Izredna_0_28102022,https://365.rtvslo.si/embed/174909809?a=1&d=1,Državni zbor (22. Izredna)
slovenia_16_Izredna_0_13092022,https://365.rtvslo.si/embed/174898847?a=1&d=1,Državni zbor (16. Izredna)
slovenia_16_Izredna_1_13092022,https://365.rtvslo.si/embed/174898852?a=1&d=1,Državni zbor (16. Izredna)
slovenia_17_Izredna_0_23092022,https://365.rtvslo.si/embed/174901210?a=1&d=1,Državni zbor (17. Izredna)
slovenia_17_Izredna_1_23092022,https://365.rtvslo.si/embed/%0A174901285?a=1&d=1,Državni zbor (17. Izredna)
slovenia_18_Izredna_0_23092022,https://365.rtvslo.si/embed/174901347?a=1&d=1,Državni zbor (18. Izredna)
slovenia_2_Redna_0_26092022,https://365.rtvslo.si/embed/174903477?a=1&d=1,Državni zbor (2. Redna)
slovenia_2_Redna_1_26092022,https://365.rtvslo.si/embed/%0A174903516?a=1&d=1,Državni zbor (2. Redna)
slovenia_2_Redna_2_26092022,https://365.rtvslo.si/embed/%0A174903547?a=1&d=1,Državni zbor (2. Redna)
slovenia_2_Redna_0_27092022,https://365.rtvslo.si/embed/174903477?a=1&d=1,Državni zbor (2. Redna)
slovenia_2_Redna_1_27092022,https://365.rtvslo.si/embed/174903516?a=1&d=1,Državni zbor (2. Redna)
slovenia_2_Redna_2_27092022,https://365.rtvslo.si/embed/174903547?a=1&d=1,Državni zbor (2. Redna)
slovenia_2_Redna_0_28092022,https://365.rtvslo.si/embed/174903477?a=1&d=1,Državni zbor (2. Redna)
slovenia_2_Redna_1_28092022,https://365.rtvslo.si/embed/174903516?a=1&d=1,Državni zbor (2. Redna)
slovenia_2_Redna_2_28092022,https://365.rtvslo.si/embed/174903547?a=1&d=1,Državni zbor (2. Redna)
slovenia_2_Redna_0_29092022,https://365.rtvslo.si/embed/174903477?a=1&d=1,Državni zbor (2. Redna)
slovenia_2_Redna_1_29092022,https://365.rtvslo.si/embed/174903516?a=1&d=1,Državni zbor (2. Redna)
slovenia_2_Redna_2_29092022,https://365.rtvslo.si/embed/174903547?a=1&d=1,Državni zbor (2. Redna)
slovenia_2_Redna_0_30092022,https://365.rtvslo.si/embed/174903477?a=1&d=1,Državni zbor (2. Redna)
slovenia_2_Redna_1_30092022,https://365.rtvslo.si/embed/174903516?a=1&d=1,Državni zbor (2. Redna)
slovenia_2_Redna_2_30092022,https://365.rtvslo.si/embed/174903547?a=1&d=1,Državni zbor (2. Redna)
slovenia_14_Izredna_0_23082022,https://365.rtvslo.si/embed/174894258?a=1&d=1,Državni zbor (14. Izredna)
slovenia_15_Izredna_0_31082022,https://365.rtvslo.si/embed/174895829?a=1&d=1,Državni zbor (15. Izredna)
slovenia_15_Izredna_1_31082022,https://365.rtvslo.si/embed/174895854?a=1&d=1,Državni zbor (15. Izredna)
slovenia_15_Izredna_2_31082022,https://365.rtvslo.si/embed/174895869?a=1&d=1,Državni zbor (15. Izredna)
slovenia_15_Izredna_3_31082022,https://365.rtvslo.si/embed/174895884?a=1&d=1,Državni zbor (15. Izredna)
slovenia_7_Izredna_0_01072022,https://365.rtvslo.si/embed/174884068?a=1&d=1,Državni zbor (7. Izredna)
slovenia_7_Izredna_1_01072022,https://365.rtvslo.si/embed/174884151?a=1&d=1,Državni zbor (7. Izredna)
slovenia_8_Izredna_0_01072022,https://365.rtvslo.si/embed/174884159?a=1&d=1,Državni zbor (8. Izredna)
slovenia___0_08072022,https://365.rtvslo.si/embed/tv.slo3?a=1&d=1,Državni zbor ()
slovenia_9_Izredna_0_11072022,https://365.rtvslo.si/embed/174886007?a=1&d=1,Državni zbor (9. Izredna)
slovenia_10_Izredna_0_14072022,https://365.rtvslo.si/embed/174886681?a=1&d=1,Državni zbor (10. Izredna)
slovenia_10_Izredna_1_14072022,https://365.rtvslo.si/embed/174886694?a=1&d=1,Državni zbor (10. Izredna)
slovenia_10_Izredna_2_14072022,https://365.rtvslo.si/embed/174886718?a=1&d=1,Državni zbor (10. Izredna)
slovenia_11_Izredna_0_14072022,https://365.rtvslo.si/embed/174886776?a=1&d=1,Državni zbor (11. Izredna)
slovenia_11_Izredna_1_14072022,https://365.rtvslo.si/embed/174886787?a=1&d=1,Državni zbor (11. Izredna)
slovenia_1_Nujna_0_15072022,https://365.rtvslo.si/embed/174886873?a=1&d=1,Državni zbor (1. Nujna)
slovenia_12_Izredna_0_21072022,https://365.rtvslo.si/embed/174888115?a=1&d=1,Državni zbor (12. Izredna)
slovenia_12_Izredna_1_21072022,https://365.rtvslo.si/embed/174888117?a=1&d=1,Državni zbor (12. Izredna)
slovenia_13_Izredna_0_21072022,https://365.rtvslo.si/embed/174888150?a=1&d=1,Državni zbor (13. Izredna)
slovenia_3_Izredna_0_01062022,https://365.rtvslo.si/embed/174877250?a=1&d=1,Državni zbor (3. Izredna)
slovenia_3_Izredna_1_01062022,https://365.rtvslo.si/embed/174877319?a=1&d=1,Državni zbor (3. Izredna)
slovenia_4_Izredna_0_09062022,https://365.rtvslo.si/embed/174879342?a=1&d=1,Državni zbor (4. Izredna)
slovenia_5_Izredna_0_21062022,https://365.rtvslo.si/embed/174881903?a=1&d=1,Državni zbor (5. Izredna)
slovenia_6_Izredna_0_22062022,https://365.rtvslo.si/embed/174882173?a=1&d=1,Državni zbor (6. Izredna)
slovenia_7_Izredna_0_27062022,https://365.rtvslo.si/embed/174883153?a=1&d=1,Državni zbor (7. Izredna)
slovenia_7_Izredna_1_27062022,https://365.rtvslo.si/embed/174883194?a=1&d=1,Državni zbor (7. Izredna)
slovenia_7_Izredna_2_27062022,https://365.rtvslo.si/embed/174883253?a=1&d=1,Državni zbor (7. Izredna)
slovenia_7_Izredna_3_27062022,https://365.rtvslo.si/embed/174883277?a=1&d=1,Državni zbor (7. Izredna)
slovenia_7_Izredna_0_28062022,https://365.rtvslo.si/embed/174883391?a=1&d=1,Državni zbor (7. Izredna)
slovenia_7_Izredna_1_28062022,https://365.rtvslo.si/embed/174883448?a=1&d=1,Državni zbor (7. Izredna)
slovenia_7_Izredna_2_28062022,https://365.rtvslo.si/embed/174883457?a=1&d=1,Državni zbor (7. Izredna)
slovenia_7_Izredna_0_29062022,https://365.rtvslo.si/embed/174883615?a=1&d=1,Državni zbor (7. Izredna)
slovenia_7_Izredna_0_30062022,https://365.rtvslo.si/embed/174883826?a=1&d=1,Državni zbor (7. Izredna)
slovenia_7_Izredna_1_30062022,https://365.rtvslo.si/embed/174883876?a=1&d=1,Državni zbor (7. Izredna)
slovenia_7_Izredna_2_30062022,https://365.rtvslo.si/embed/174883916?a=1&d=1,Državni zbor (7. Izredna)
slovenia_7_Izredna_3_30062022,https://365.rtvslo.si/embed/174883990?a=1&d=1,Državni zbor (7. Izredna)
slovenia_1_Redna_0_13052022,https://365.rtvslo.si/embed/174872192?a=1&d=1,Državni zbor (1. Redna)
slovenia_1_Redna_1_13052022,https://365.rtvslo.si/embed/174872365?a=1&d=1,Državni zbor (1. Redna)
slovenia_1_Izredna_0_18052022,https://365.rtvslo.si/embed/174873467?a=1&d=1,Državni zbor (1. Izredna)
slovenia_1_Izredna_1_18052022,https://365.rtvslo.si/embed/174873503?a=1&d=1,Državni zbor (1. Izredna)
slovenia_2_Izredna_0_25052022,https://365.rtvslo.si/embed/174875416?a=1&d=1,Državni zbor (2. Izredna)
slovenia_2_Izredna_1_25052022,https://365.rtvslo.si/embed/174875458?a=1&d=1,Državni zbor (2. Izredna)
slovenia_2_Izredna_2_25052022,https://365.rtvslo.si/embed/174875462?a=1&d=1,Državni zbor (2. Izredna)
slovenia_99_Izredna_0_06042022,https://365.rtvslo.si/embed/174862540?a=1&d=1,Državni zbor (99. Izredna)
slovenia_99_Izredna_1_06042022,https://365.rtvslo.si/embed/174862622?a=1&d=1,Državni zbor (99. Izredna)
slovenia_99_Izredna_2_06042022,https://365.rtvslo.si/embed/174862613?a=1&d=1,Državni zbor (99. Izredna)
slovenia_25_Redna_0_12042022,https://365.rtvslo.si/embed/174864182?a=1&d=1,Državni zbor (25. Redna)
slovenia_13_Nujna_0_12042022,https://365.rtvslo.si/embed/174864270?a=1&d=1,Državni zbor (13. Nujna)
slovenia_25_Redna_0_03032022,https://365.rtvslo.si/embed/174852985?a=1&d=1,Državni zbor (25. Redna)
slovenia_97_Izredna_0_09032022,https://365.rtvslo.si/embed/174854828?a=1&d=1,Državni zbor (97. Izredna)
slovenia_97_Izredna_1_09032022,https://365.rtvslo.si/embed/174854829?a=1&d=1,Državni zbor (97. Izredna)
slovenia_27_Redna_0_09032022,https://365.rtvslo.si/embed/174854831?a=1&d=1,Državni zbor (27. Redna)
slovenia_98_Izredna_0_11032022,https://365.rtvslo.si/embed/174855396?a=1&d=1,Državni zbor (98. Izredna)
slovenia_98_Izredna_1_11032022,https://365.rtvslo.si/embed/174855468?a=1&d=1,Državni zbor (98. Izredna)
slovenia_26_Redna_0_14032022,https://365.rtvslo.si/embed/174856034?a=1&d=1,Državni zbor (26. Redna)
slovenia_30_Redna_0_14032022,https://365.rtvslo.si/embed/174856179?a=1&d=1,Državni zbor (30. Redna)
