link,title,date,transcript_link,subtitles_link,mp4_links,514_mp4_truncated
https://www.bundestag.de/mediathek?videoid=7427190#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"12. Februar 2020 
145. Sitzung vom 12.02.2020 12. Februar 2020",12.02.2020,https://dipbt.bundestag.de/dip21/btp/19/19145.pdf#P.18055,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7427190/7427190_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7427190/7427190_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7427190/7427190_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7427190/7427190_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7431144#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"4. März 2020 
148. Sitzung vom 04.03.2020 4. März 2020",04.03.2020,https://dipbt.bundestag.de/dip21/btp/19/19148.pdf#P.18435,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7431144/7431144_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7431144/7431144_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7431144/7431144_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7431144/7431144_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7424772#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"31. Januar 2020 
144. Sitzung vom 31.01.2020 31. Januar 2020",31.01.2020,https://dipbt.bundestag.de/dip21/btp/19/19144.pdf#P.17973,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7424772/7424772_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7424772/7424772_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7424772/7424772_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7424772/7424772_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7414126#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"17. Januar 2020 
141. Sitzung vom 17.01.2020 17. Januar 2020",17.01.2020,https://dipbt.bundestag.de/dip21/btp/19/19141.pdf#P.17615,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7414126/7414126_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7414126/7414126_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7414126/7414126_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7414126/7414126_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7427842#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"14. Februar 2020 
147. Sitzung vom 14.02.2020 14. Februar 2020",14.02.2020,https://dipbt.bundestag.de/dip21/btp/19/19147.pdf#P.18359,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7427842/7427842_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7427842/7427842_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7427842/7427842_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7427842/7427842_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7424604#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"30. Januar 2020 
143. Sitzung vom 30.01.2020 30. Januar 2020",30.01.2020,https://dipbt.bundestag.de/dip21/btp/19/19143.pdf#P.17841,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7424604/7424604_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7424604/7424604_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7424604/7424604_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7424604/7424604_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7413942#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"16. Januar 2020 
140. Sitzung vom 16.01.2020 16. Januar 2020",16.01.2020,https://dipbt.bundestag.de/dip21/btp/19/19140.pdf#P.17429,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7413942/7413942_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7413942/7413942_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7413942/7413942_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7413942/7413942_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7427476#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"13. Februar 2020 
146. Sitzung vom 13.02.2020 13. Februar 2020",13.02.2020,https://dipbt.bundestag.de/dip21/btp/19/19146.pdf#P.18205,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7427476/7427476_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7427476/7427476_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7427476/7427476_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7427476/7427476_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7424483#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"29. Januar 2020 
142. Sitzung vom 29.01.2020 29. Januar 2020",29.01.2020,https://dipbt.bundestag.de/dip21/btp/19/19142.pdf#P.17725,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7424483/7424483_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7424483/7424483_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7424483/7424483_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7424483/7424483_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7413481#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"15. Januar 2020 
139. Sitzung vom 15.01.2020 15. Januar 2020",15.01.2020,https://dipbt.bundestag.de/dip21/btp/19/19139.pdf#P.17327,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7413481/7413481_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7413481/7413481_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7413481/7413481_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7413481/7413481_h264_512_288_514kb_baseline_de_514.mp4
