link,title,date,transcript_link,subtitles_link,mp4_links,514_mp4_truncated
https://www.bundestag.de/mediathek?videoid=2065488#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"14. Dezember 2012 
215. Sitzung vom 14.12.2012 14. Dezember 2012",14.12.2012,https://dipbt.bundestag.de/dip21/btp/17/17215.pdf#P.26507,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2065488/2065488_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2065488/2065488_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2065488/2065488_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=2039279#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"29. November 2012 
211. Sitzung vom 29.11.2012 29. November 2012",29.11.2012,https://dipbt.bundestag.de/dip21/btp/17/17211.pdf#P.25629,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2039279/2039279_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2039279/2039279_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2039279/2039279_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=2063585#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"13. Dezember 2012 
214. Sitzung vom 13.12.2012 13. Dezember 2012",13.12.2012,https://dipbt.bundestag.de/dip21/btp/17/17214.pdf#P.26191,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2063585/2063585_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2063585/2063585_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2063585/2063585_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=2038146#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"28. November 2012 
210. Sitzung vom 28.11.2012 28. November 2012",28.11.2012,https://dipbt.bundestag.de/dip21/btp/17/17210.pdf#P.25561,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2038146/2038146_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2038146/2038146_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2038146/2038146_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=2028413#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"23. November 2012 
209. Sitzung vom 23.11.2012 23. November 2012",23.11.2012,https://dipbt.bundestag.de/dip21/btp/17/17209.pdf#P.25495,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2028413/2028413_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2028413/2028413_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2028413/2028413_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=2003461#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"9. November 2012 
205. Sitzung vom 09.11.2012 9. November 2012",09.11.2012,https://dipbt.bundestag.de/dip21/btp/17/17205.pdf#P.24989,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2003461/2003461_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2003461/2003461_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2003461/2003461_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=1974722#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"25. Oktober 2012 
201. Sitzung vom 25.10.2012 25. Oktober 2012",25.10.2012,https://dipbt.bundestag.de/dip21/btp/17/17201.pdf#P.24231,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/1974722/1974722_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/1974722/1974722_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/1974722/1974722_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=2026669#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"22. November 2012 
208. Sitzung vom 22.11.2012 22. November 2012",22.11.2012,https://dipbt.bundestag.de/dip21/btp/17/17208.pdf#P.25361,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2026669/2026669_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2026669/2026669_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2026669/2026669_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=2001520#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"8. November 2012 
204. Sitzung vom 08.11.2012 8. November 2012",08.11.2012,https://dipbt.bundestag.de/dip21/btp/17/17204.pdf#P.24675,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2001520/2001520_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2001520/2001520_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/2001520/2001520_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=1973663#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"24. Oktober 2012 
200. Sitzung vom 24.10.2012 24. Oktober 2012",24.10.2012,https://dipbt.bundestag.de/dip21/btp/17/17200.pdf#P.24169,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/1973663/1973663_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/1973663/1973663_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/1973663/1973663_h264_512_288_514kb_baseline_de_514.mp4
