link,title,date,transcript_link,subtitles_link,mp4_links,514_mp4_truncated
https://www.bundestag.de/mediathek?videoid=6475155#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"27. Januar 2016 
151. Sitzung vom 27.01.2016 27. Januar 2016",27.01.2016,https://dipbt.bundestag.de/dip21/btp/18/18151.pdf#P.14833,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6475155/6475155_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6475155/6475155_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6475155/6475155_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=6307137#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"18. Dezember 2015 
147. Sitzung vom 18.12.2015 18. Dezember 2015",18.12.2015,https://dipbt.bundestag.de/dip21/btp/18/18147.pdf#P.14513,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6307137/6307137_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6307137/6307137_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6307137/6307137_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=6244247#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"3. Dezember 2015 
143. Sitzung vom 03.12.2015 3. Dezember 2015",03.12.2015,https://dipbt.bundestag.de/dip21/btp/18/18143.pdf#P.13931,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6244247/6244247_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6244247/6244247_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6244247/6244247_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=6423560#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"15. Januar 2016 
150. Sitzung vom 15.01.2016 15. Januar 2016",15.01.2016,https://dipbt.bundestag.de/dip21/btp/18/18150.pdf#P.14767,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6423560/6423560_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6423560/6423560_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6423560/6423560_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=6302785#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"17. Dezember 2015 
146. Sitzung vom 17.12.2015 17. Dezember 2015",17.12.2015,https://dipbt.bundestag.de/dip21/btp/18/18146.pdf#P.14335,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6302785/6302785_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6302785/6302785_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6302785/6302785_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=6240725#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"2. Dezember 2015 
142. Sitzung vom 02.12.2015 2. Dezember 2015",02.12.2015,https://dipbt.bundestag.de/dip21/btp/18/18142.pdf#P.13875,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6240725/6240725_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6240725/6240725_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6240725/6240725_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=6418856#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"14. Januar 2016 
149. Sitzung vom 14.01.2016 14. Januar 2016",14.01.2016,https://dipbt.bundestag.de/dip21/btp/18/18149.pdf#P.14633,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6418856/6418856_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6418856/6418856_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6418856/6418856_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=6299220#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"16. Dezember 2015 
145. Sitzung vom 16.12.2015 16. Dezember 2015",16.12.2015,https://dipbt.bundestag.de/dip21/btp/18/18145.pdf#P.14273,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6299220/6299220_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6299220/6299220_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6299220/6299220_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=6218601#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"27. November 2015 
141. Sitzung vom 27.11.2015 27. November 2015",27.11.2015,https://dipbt.bundestag.de/dip21/btp/18/18141.pdf#P.13825,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6218601/6218601_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6218601/6218601_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6218601/6218601_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=6415463#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"13. Januar 2016 
148. Sitzung vom 13.01.2016 13. Januar 2016",13.01.2016,https://dipbt.bundestag.de/dip21/btp/18/18148.pdf#P.14571,,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6415463/6415463_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6415463/6415463_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/6415463/6415463_h264_512_288_514kb_baseline_de_514.mp4
