video_id,mp4_video_link,title
serbia_2014_219_19052015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015051910a.mp4,Осма седница Првог редовног заседања Народне скупштине Републике Србије у 2015. години 19.05.2015.
serbia_2014_220_19052015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015051910.mp4,Осма седница Првог редовног заседања Народне скупштине Републике Србије у 2015. години 19.05.2015.
serbia_2014_221_15052015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015051510a.mp4,Дан за гласање о тачкама дневног реда Седме седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 15.05.2015.
serbia_2014_222_15052015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015051510.mp4,наставак Седме седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 15.05.2015.
serbia_2014_223_13052015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015051310.mp4,Седма седница Првог редовног заседања Народне скупштине Републике Србије у 2015. години 13.05.2015.
serbia_2014_224_08052015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015050810a.mp4,"Дан за гласање о тачкама 3, 4, 5. и 6. дневног реда Шесте седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 08.05.2015."
serbia_2014_225_08052015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015050810.mp4,наставак Шесте седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 08.05.2015.
serbia_2014_226_07052015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015050710b.mp4,Дан за гласање о прве две тачке дневног реда Шесте седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 07.05.2015.
serbia_2014_227_07052015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015050710a.mp4,наставак Шесте седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 07.05.2015.
serbia_2014_228_07052015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015050710.mp4,наставак Шесте седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 07.05.2015.
serbia_2014_229_06052015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015050610a.mp4,наставак Шесте седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 06.05.2015.
serbia_2014_230_06052015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015050610.mp4,наставак Шесте седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 06.05.2015.
serbia_2014_231_05052015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015050510a.mp4,Шеста седница Првог редовног заседања Народне скупштине Републике Србије у 2015. години 05.05.2015.
serbia_2014_232_05052015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015050510.mp4,Шеста седница Првог редовног заседања Народне скупштине Републике Србије у 2015. години 05.05.2015.
serbia_2014_233_28042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015042810b.mp4,Дан за гласање о тачкама дневног реда Пете седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 28.04.2015.
serbia_2014_234_28042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015042810a.mp4,наставак Пете седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 28.04.2015.
serbia_2014_235_28042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015042810.mp4,наставак Пете седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 28.04.2015.
serbia_2014_236_23042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015042310.mp4,наставак Пете седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 23.04.2015.
serbia_2014_237_22042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015042210a.mp4,наставак Пете седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 22.04.2015.
serbia_2014_238_22042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015042210.mp4,наставак Пете седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 22.04.2015.
serbia_2014_239_21042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015042110.mp4,Пета седница Првог редовног заседања Народне скупштине Републике Србије у 2015. години 21.04.2015.
serbia_2014_240_17042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015041710a.mp4,Дан за гласање о тачкама дневног реда Четврте седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 17.04.2015.
serbia_2014_241_17042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015041710.mp4,Наставак Четврте седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 17.04.2015.
serbia_2014_242_16042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015041610.mp4,Четврта седница Првог редовног заседања Народне скупштине Републике Србије у 2015. години 16.04.2015.
serbia_2014_244_15042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015041510a.mp4,наставак Треће седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 15.04.2015.
serbia_2014_245_15042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015041510.mp4,наставак Треће седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 15.04.2015.
serbia_2014_246_09042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015040910c.mp4,Дан за гласање о 2. тачки дневног реда Треће седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 09.04.2015.
serbia_2014_247_09042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015040910b.mp4,наставак Треће седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 09.04.2015.
serbia_2014_248_09042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015040910a.mp4,наставак Треће седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 09.04.2015.
serbia_2014_249_09042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015040910.mp4,наставак Треће седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 09.04.2015.
serbia_2014_250_08042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015040810.mp4,наставак Треће седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 08.04.2015.
serbia_2014_251_07042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015040710b.mp4,наставак Треће седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 07.04.2015.
serbia_2014_252_07042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015040710a.mp4,наставак Треће седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 07.04.2015.
serbia_2014_253_07042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015040710.mp4,наставак Треће седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 07.04.2015.
serbia_2014_254_02042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015040210a.mp4,Трећа седница Првог редовног заседања Народне скупштине Републике Србије у 2015. години 02.04.2015.
serbia_2014_255_02042015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015040210.mp4,Трећа седница Првог редовног заседања Народне скупштине Републике Србије у 2015. години 02.04.2015.
serbia_2014_256_20032015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015032010b.mp4,Дан за гласање о свим тачкама дневног реда Друге седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 20.03.2015.
serbia_2014_257_20032015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015032010a.mp4,Дан за гласање о свим тачкама дневног реда Друге седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 20.03.2015.
serbia_2014_258_20032015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015032010.mp4,наставак Друге седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 20.03.2015.
serbia_2014_259_19032015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015031910.mp4,наставак Друге седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 19.03.2015.
serbia_2014_260_18032015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015031810a.mp4,Друга седница Првог редовног заседања Народне скупштине Републике Србије у 2015. години 18.03.2015.
serbia_2014_261_18032015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015031810.mp4,Друга седница Првог редовног заседања Народне скупштине Републике Србије у 2015. години 18.03.2015.
serbia_2014_262_10032015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015031010c.mp4,Дан за гласање о свим тачкама дневног реда Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 10.03.2015.
serbia_2014_263_10032015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015031010b.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 10.03.2015.
serbia_2014_264_10032015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015031010a.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 10.03.2015.
serbia_2014_265_10032015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015031010.mp4,Друга посебна седница Народне скупштине Републике Србије у 2015. години 10.03.2015.
serbia_2014_266_06032015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015030610.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 06.03.2015.
serbia_2014_267_05032015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015030510.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 05.03.2015.
serbia_2014_268_04032015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015030410a.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 04.03.2015.
serbia_2014_269_04032015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015030410.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2015. години 04.03.2015.
serbia_2014_270_03032015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015030310b.mp4,Прва седницa Првог редовног заседања Народне скупштине Републике Србије у 2015. години 03.03.2015.
serbia_2014_271_03032015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015030310a.mp4,Прва седницa Првог редовног заседања Народне скупштине Републике Србије у 2015. години 03.03.2015.
serbia_2014_272_25022015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015022510a.mp4,Дан за гласање о јединој тачки дневног реда Осмог ванредног заседања Народне скупштине Републике Србије у 2015. години 25.02.2015.
serbia_2014_273_25022015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015022510.mp4,Наставак Осмог ванредног заседања Народне скупштине Републике Србије у 2015. години 25.02.2015.
serbia_2014_274_23022015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015022310.mp4,Осмо ванредно заседање Народне скупштине Републике Србије у 2015. години 23.02.2015.
serbia_2014_275_20022015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015022010b.mp4,Дан за гласање о свим тачкама дневног реда Седмог ванредног заседања Народне скупштине Републике Србије у 2015. години 20.02.2015.
serbia_2014_276_20022015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015022010a.mp4,наставак Седмог ванредног заседања Народне скупштине Републике Србије у 2015. години 20.02.2015.
serbia_2014_277_20022015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015022010.mp4,наставак Седмог ванредног заседања Народне скупштине Републике Србије у 2015. години 20.02.2015.
serbia_2014_278_18022015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015021810a.mp4,Седмо ванредно заседање Народне скупштине Републике Србије у 2015. години 18.02.2015.
serbia_2014_279_18022015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015021810.mp4,Седмо ванредно заседање Народне скупштине Републике Србије у 2015. години 18.02.2015.
serbia_2014_280_12022015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015021212.mp4,Дан за гласање о свим тачкама дневног реда Шестог ванредног заседања Народне скупштине Републике Србије у 2015. години 12.02.2015.
serbia_2014_281_12022015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015021210.mp4,наставак Шестог ванредног заседања Народне скупштине Републике Србије у 2015. години 12.02.2015.
serbia_2014_282_10022015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015021010a.mp4,Шесто ванредно заседање Народне скупштине Републике Србије у 2015. години 10.02.2015.
serbia_2014_283_10022015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015021010.mp4,Шесто ванредно заседање Народне скупштине Републике Србије у 2015. години 10.02.2015.
serbia_2014_284_03022015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015020312.mp4,Дан за гласање о свим тачкама дневног реда Петог ванредног заседања Народне скупштине Републике Србије у 2015. години 03.02.2015.
serbia_2014_285_02022015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015020215.mp4,наставак Петог ванредног заседањa Народне скупштине Републике Србије у 2015. години 02.02.2015.
serbia_2014_286_02022015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015020214.mp4,наставак Петог ванредног заседањa Народне скупштине Републике Србије у 2015. години 02.02.2015.
serbia_2014_287_02022015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015020210.mp4,наставак Петог ванредног заседањa Народне скупштине Републике Србије у 2015. години 02.02.2015.
serbia_2014_288_30012015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015013010a.mp4,Пето ванредно заседање Народне скупштине Републике Србије у 2015. години 30.01.2015.
serbia_2014_289_30012015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015013010.mp4,Пето ванредно заседање Народне скупштине Републике Србије у 2015. години 30.01.2015..
serbia_2014_291_28012015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015012810.mp4,наставак Четвртог ванредног заседања Народне скупштине Републике Србије у 2015. години 28.01.2015.
serbia_2014_292_26012015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015012610a.mp4,Четврто ванредно заседање Народне скупштине Републике Србије у 2015. години 26.01.2015. други део
serbia_2014_293_26012015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015012610.mp4,Четврто ванредно заседање Народне скупштине Републике Србије у 2015. години 26.01.2015. први део
serbia_2014_294_23012015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015012318.mp4,Дан за гласање о јединој тачки дневног реда Трећег ванредног заседања Народне скупштине Републике Србије у 2015. години 23.01.2015.
serbia_2014_295_23012015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015012316.mp4,наставак Трећег ванредног заседања Народне скупштине Републике Србије у 2015. години 23.01.2015.
serbia_2014_296_22012015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015012210a.mp4,Треће ванредно заседање Народне скупштине Републике Србије у 2015. години 22.01.2015. други део
serbia_2014_297_22012015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015012210.mp4,Треће ванредно заседање Народне скупштине Републике Србије у 2015. години 22.01.2015. први део
serbia_2014_298_21012015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015012114.mp4,Дан за гласање о свим тачкама дневног реда Другог ванредног заседња Народне скупштине Републике Србије у 2015. години 21.01.2015.
serbia_2014_299_21012015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015012110.mp4,Друго ванредно заседање Народне скупштине Републике Србије у 2015. години 21.01.2015.
serbia_2014_300_19012015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015011916.mp4,Друго ванредно заседање Народне скупштине Републике Србије у 2015. години 19.01.2015.
serbia_2014_301_19012015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015011915.mp4,Дан за гласање о свим тачкама дневног реда Првог ванредног заседња Народне скупштине Републике Србије у 2015. години 19.01.2015.
serbia_2014_302_19012015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015011910.mp4,наставак Првог ванредног заседања Народне скупштине Републике Србије у 2015. години 19.01.2015.
serbia_2014_303_15012015,http://217.26.67.44/filesnsrs2/zasedanja/zas2015011510.mp4,Прво ванредно заседање Народне скупштине Републике Србије у 2015. години 15.01.2015.
serbia_2014_304_29122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014122910.mp4,Дан за гласање o свим тачкама дневног реда Дванаесте седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 29.12.2014.
serbia_2014_305_28122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014122810a.mp4,наставак Дванаесте седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 28.12.2014.
serbia_2014_306_28122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014122810.mp4,наставак Дванаесте седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 28.12.2014.
serbia_2014_307_26122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014122610a.mp4,Дванаеста седница Другог редовног заседања Народне скупштине Републике Србије у 2014. години 26.12.2014..
serbia_2014_308_26122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014122610.mp4,Дванаеста седница Другог редовног заседања Народне скупштине Републике Србије у 2014. години 26.12.2014.
serbia_2014_309_25122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014122410d.mp4,Дан за гласање o свим тачкама дневног реда Једанаесте седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 25.12.2014.
serbia_2014_310_24122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014122410c.mp4,наставак Једанаесте седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 24.12.2014. четврти део
serbia_2014_311_24122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014122410b.mp4,наставак Једанаесте седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 24.12.2014. трећи део
serbia_2014_312_24122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014122410a.mp4,наставак Једанаесте седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 24.12.2014. други део
serbia_2014_313_24122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014122409.mp4,наставак Једанаесте седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 24.12.2014. први део
serbia_2014_314_22122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014122210b.mp4,Једанаеста седница Другог редовног заседања Народне скупштине Републике Србије у 2014. 22.12.2014. трећи део
serbia_2014_315_22122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014122210a.mp4,Једанаеста седница Другог редовног заседања Народне скупштине Републике Србије у 2014. 22.12.2014. други део
serbia_2014_316_22122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014122210.mp4,Једанаеста седница Другог редовног заседања Народне скупштине Републике Србије у 2014. 22.12.2014. први део
serbia_2014_317_18122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014121813.mp4,Дан за гласање o свим тачкама дневног реда Десете седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 18.12.2014.
serbia_2014_318_18122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014121808.mp4,наставак Десете седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 18.12.2014.
serbia_2014_319_17122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014121710.mp4,наставак Десете седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 17.12.2014
serbia_2014_320_16122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014121610a.mp4,наставак Десете седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 16.12.2014. други део
serbia_2014_321_16122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014121610.mp4,наставак Десете седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 16.12.2014. први део
serbia_2014_322_15122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014121510a.mp4,Десета седница Другог редовног заседања Народне скупштине Републике Србије у 2014. години 15.12.2014. други део
serbia_2014_323_15122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014121510.mp4,Десета седница Другог редовног заседања Народне скупштине Републике Србије у 2014. години 15.12.2014. први део
serbia_2014_324_08122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014120810a.mp4,Дан за гласање o свим тачкама дневног реда Девете седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 08.12.2014.
serbia_2014_325_08122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014120810.mp4,наставак Девете седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 08.12.2014.
serbia_2014_326_05122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014120510.mp4,наставак Девете седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 05.12.2014.
serbia_2014_327_04122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014120410a.mp4,Девета седница Другог редовног заседања Народне скупштине Републике Србије у 2014. години 04.12.2014. други део
serbia_2014_328_04122014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014120410.mp4,Девета седница Другог редовног заседања Народне скупштине Републике Србије у 2014. години 04.12.2014. први део
serbia_2014_329_25112014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014112516.mp4,Дан за гласање o свим тачкама дневног реда Осме седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 25.11.2014.
serbia_2014_330_25112014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014112510.mp4,наставак Осме седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 25.11.2014.
serbia_2014_331_24112014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014112410.mp4,наставак Осме седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 24.11.2014. трећи део
serbia_2014_332_20112014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014112010a.mp4,наставак Осме седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 20.11.2014. други део
serbia_2014_333_20112014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014112010.mp4,наставак Осме седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 20.11.2014. први део
serbia_2014_334_19112014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014111910a.mp4,наставак Осме седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 19.11.2014. други део
serbia_2014_335_19112014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014111910.mp4,наставак Осме седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 19.11.2014. први део
serbia_2014_336_18112014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014111810a.mp4,Осма седница Другог редовног заседања Народне скупштине Републике Србије у 2014. години 18.11.2014. други део
serbia_2014_337_18112014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014111810.mp4,Осма седница Другог редовног заседања Народне скупштине Републике Србије у 2014. години 18.11.2014. први део
serbia_2014_338_08112014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014110810b.mp4,"Дан за гласање о тачкама 3, 4, 5, 6. и 7. дневног реда Седме седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 08.11.2014."
serbia_2014_339_08112014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014110810a.mp4,наставак Седме седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 08.11.2014. други део
serbia_2014_340_08112014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014110810.mp4,наставак Седме седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 08.11.2014. први део
serbia_2014_341_07112014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014110710.mp4,наставак Седме седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 07.11.2014.
serbia_2014_342_06112014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014110610a.mp4,наставак Седме седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 06.11.2014. други део
serbia_2014_343_06112014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014110610.mp4,наставак Седме седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 06.11.2014. први део
serbia_2014_344_05112014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014110510a.mp4,Дан за гласање о тачкама 1. и 2. дневног реда Седме седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 05.11.2014.
serbia_2014_345_05112014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014110510.mp4,наставак Седме седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 05.11.2014.
serbia_2014_346_04112014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014110410.mp4,наставак Седме седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 04.11.2014.
serbia_2014_347_03112014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014110310a.mp4,Седма седница Другог редовног заседања Народне скупштине Републике Србије у 2014. години 03.11.2014. други део
serbia_2014_348_03112014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014110310.mp4,Седма седница Другог редовног заседања Народне скупштине Републике Србије у 2014. години 03.11.2014. први део
serbia_2014_349_29102014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014102914.mp4,Дан за гласање о свим тачкама дневног реда Шесте седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 29.10.2014.
serbia_2014_350_29102014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014102910.mp4,наставак Шесте седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 29.10.2014.
serbia_2014_351_28102014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014102812.mp4,наставак Шесте седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 28.10.2014.
serbia_2014_352_27102014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014102713.mp4,Шеста седница Другог редовног заседања Народне скупштине Републике Србије у 2014. години 27.10.2014.
serbia_2014_353_26102014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014102610b.mp4,Дан за гласање o свим тачкама дневног реда Пете седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 26.10.2014.
serbia_2014_354_26102014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014102610a.mp4,наставак Пете седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 26.10.2014. други
serbia_2014_355_26102014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014102610.mp4,наставак Пете седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 26.10.2014. први део
serbia_2014_356_24102014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014102410b.mp4,Пета седница Другог редовног заседања Народне скупштине Републике Србије у 2014. години 24.10.2014. трећи део
serbia_2014_357_24102014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014102410a.mp4,Пета седница Другог редовног заседања Народне скупштине Републике Србије у 2014. години 24.10.2014. други део
serbia_2014_358_24102014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014102410.mp4,Пета седница Другог редовног заседања Народне скупштине Републике Србије у 2014. години 24.10.2014. први део
serbia_2014_359_23102014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014102317.mp4,Дан за гласање о свим тачкама дневног реда Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 23.10.2014.
serbia_2014_360_23102014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014102311a.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 23.10.2014. други део
serbia_2014_361_23102014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014102311.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 23.10.2014. први део
serbia_2014_362_22102014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014102210.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 22.10.2014.
serbia_2014_363_21102014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014102110a.mp4,Четврта седница Другог редовног заседања Народне скупштине Републике Србије у 2014. години 21.10.2014. други део
serbia_2014_364_21102014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014102110.mp4,Четврта седница Другог редовног заседања Народне скупштине Републике Србије у 2014. години 21.10.2014. први део
serbia_2014_365_15102014,http://217.26.67.44/filesnsrs2/zasedanja/zas2014101514.mp4,Дан за гласање o свим тачкама дневног реда Треће седнице Другог редовног заседања Народне скупштине Републике Србије у 2014. години 15.10.2014.
