transcript_id,doc_link,docx_link,transcript_title,date,video_id,mp3_link,video_title,merged_id
lithuania_2020_eilinė_8_102_28032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/3413a7a0ed1a11eeb736c68ed0f15a33/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 356 (2024-03-28),28032024,lithuania_3_28032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=C5F02384-C500-4209-9D81-1E0C0F1BAEEF,,lithuania_2020_eilinė_8_102_28032024_lithuania_3_28032024
lithuania_2020_eilinė_8_102_28032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/3413a7a0ed1a11eeb736c68ed0f15a33/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 356 (2024-03-28),28032024,lithuania_4_28032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=8B8DC923-4DFA-4F60-A922-2E861BDF4307,,lithuania_2020_eilinė_8_102_28032024_lithuania_4_28032024
lithuania_2020_eilinė_8_103_28032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/74acdcd0ed2611eeb736c68ed0f15a33/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 357 (2024-03-28),28032024,lithuania_3_28032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=C5F02384-C500-4209-9D81-1E0C0F1BAEEF,,lithuania_2020_eilinė_8_103_28032024_lithuania_3_28032024
lithuania_2020_eilinė_8_103_28032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/74acdcd0ed2611eeb736c68ed0f15a33/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 357 (2024-03-28),28032024,lithuania_4_28032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=8B8DC923-4DFA-4F60-A922-2E861BDF4307,,lithuania_2020_eilinė_8_103_28032024_lithuania_4_28032024
lithuania_2020_eilinė_8_104_26032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/831cd470eb8011eeb736c68ed0f15a33/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 354 (2024-03-26),26032024,lithuania_5_26032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=E98282AB-F54E-4F45-882D-B4C717012488,,lithuania_2020_eilinė_8_104_26032024_lithuania_5_26032024
lithuania_2020_eilinė_8_104_26032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/831cd470eb8011eeb736c68ed0f15a33/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 354 (2024-03-26),26032024,lithuania_6_26032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=FF6C0B7E-36EE-4A91-AC4A-7E05257D059D,,lithuania_2020_eilinė_8_104_26032024_lithuania_6_26032024
lithuania_2020_eilinė_8_105_26032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/326fdb70eb9511eeb736c68ed0f15a33/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 355 (2024-03-26),26032024,lithuania_5_26032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=E98282AB-F54E-4F45-882D-B4C717012488,,lithuania_2020_eilinė_8_105_26032024_lithuania_5_26032024
lithuania_2020_eilinė_8_105_26032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/326fdb70eb9511eeb736c68ed0f15a33/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 355 (2024-03-26),26032024,lithuania_6_26032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=FF6C0B7E-36EE-4A91-AC4A-7E05257D059D,,lithuania_2020_eilinė_8_105_26032024_lithuania_6_26032024
lithuania_2020_eilinė_8_106_21032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/5d717d90e79b11ee9fdedfc979ae62a9/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 352 (2024-03-21),21032024,lithuania_7_21032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=8022D44F-FD82-4D76-9866-C019A5FB709E,,lithuania_2020_eilinė_8_106_21032024_lithuania_7_21032024
lithuania_2020_eilinė_8_106_21032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/5d717d90e79b11ee9fdedfc979ae62a9/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 352 (2024-03-21),21032024,lithuania_8_21032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=374BF60E-278D-47F9-B2ED-C73045453E18,,lithuania_2020_eilinė_8_106_21032024_lithuania_8_21032024
lithuania_2020_eilinė_8_107_21032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/52ab5100e7b511ee9fdedfc979ae62a9/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 353 (2024-03-21),21032024,lithuania_7_21032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=8022D44F-FD82-4D76-9866-C019A5FB709E,,lithuania_2020_eilinė_8_107_21032024_lithuania_7_21032024
lithuania_2020_eilinė_8_107_21032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/52ab5100e7b511ee9fdedfc979ae62a9/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 353 (2024-03-21),21032024,lithuania_8_21032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=374BF60E-278D-47F9-B2ED-C73045453E18,,lithuania_2020_eilinė_8_107_21032024_lithuania_8_21032024
lithuania_2020_eilinė_8_108_19032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/4f9dc2d0e60811ee9fdedfc979ae62a9/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 350 (2024-03-19),19032024,lithuania_9_19032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=84BE50CB-88A5-4B60-B853-39F9580E29E4,,lithuania_2020_eilinė_8_108_19032024_lithuania_9_19032024
lithuania_2020_eilinė_8_108_19032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/4f9dc2d0e60811ee9fdedfc979ae62a9/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 350 (2024-03-19),19032024,lithuania_10_19032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=B078CA7F-BE83-4B29-9E07-B2C4FA164461,,lithuania_2020_eilinė_8_108_19032024_lithuania_10_19032024
lithuania_2020_eilinė_8_109_19032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/be2d4220e68511ee9fdedfc979ae62a9/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 351 (2024-03-19),19032024,lithuania_9_19032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=84BE50CB-88A5-4B60-B853-39F9580E29E4,,lithuania_2020_eilinė_8_109_19032024_lithuania_9_19032024
lithuania_2020_eilinė_8_109_19032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/be2d4220e68511ee9fdedfc979ae62a9/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 351 (2024-03-19),19032024,lithuania_10_19032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=B078CA7F-BE83-4B29-9E07-B2C4FA164461,,lithuania_2020_eilinė_8_109_19032024_lithuania_10_19032024
lithuania_2020_eilinė_8_110_14032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/dc2769c0e22211eeb876b07461d0ecb9/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 348 (2024-03-14),14032024,lithuania_11_14032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=6CF1E950-E821-4BBF-84E0-7F45DAA36863,,lithuania_2020_eilinė_8_110_14032024_lithuania_11_14032024
lithuania_2020_eilinė_8_110_14032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/dc2769c0e22211eeb876b07461d0ecb9/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 348 (2024-03-14),14032024,lithuania_12_14032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=A7DC0FB4-A69F-427C-980E-5DB6DCB6569D,,lithuania_2020_eilinė_8_110_14032024_lithuania_12_14032024
lithuania_2020_eilinė_8_111_14032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/f5c876d0e2a911eeb876b07461d0ecb9/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 349 (2024-03-14),14032024,lithuania_11_14032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=6CF1E950-E821-4BBF-84E0-7F45DAA36863,,lithuania_2020_eilinė_8_111_14032024_lithuania_11_14032024
lithuania_2020_eilinė_8_111_14032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/f5c876d0e2a911eeb876b07461d0ecb9/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 349 (2024-03-14),14032024,lithuania_12_14032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=A7DC0FB4-A69F-427C-980E-5DB6DCB6569D,,lithuania_2020_eilinė_8_111_14032024_lithuania_12_14032024
lithuania_2020_eilinė_8_112_12032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/7eeedc80e09b11eeb876b07461d0ecb9/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 346 (2024-03-12),12032024,lithuania_13_12032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=749E3FE4-CD8F-47C2-96E0-8DF35A262D74,,lithuania_2020_eilinė_8_112_12032024_lithuania_13_12032024
lithuania_2020_eilinė_8_112_12032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/7eeedc80e09b11eeb876b07461d0ecb9/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 346 (2024-03-12),12032024,lithuania_14_12032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=FE66FAFE-1E7E-40A3-8E93-A7EC79938CDC,,lithuania_2020_eilinė_8_112_12032024_lithuania_14_12032024
lithuania_2020_eilinė_8_113_12032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/156c5c00e0a611eeb876b07461d0ecb9/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 347 (2024-03-12),12032024,lithuania_13_12032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=749E3FE4-CD8F-47C2-96E0-8DF35A262D74,,lithuania_2020_eilinė_8_113_12032024_lithuania_13_12032024
lithuania_2020_eilinė_8_113_12032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/156c5c00e0a611eeb876b07461d0ecb9/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 347 (2024-03-12),12032024,lithuania_14_12032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=FE66FAFE-1E7E-40A3-8E93-A7EC79938CDC,,lithuania_2020_eilinė_8_113_12032024_lithuania_14_12032024
lithuania_2020_eilinė_8_114_10032024,,https://e-seimas.lrs.lt/rs/legalact/TAK/8277dd50df0811eeb876b07461d0ecb9/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 345 (2024-03-10),10032024,lithuania_15_10032024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=DC672A9F-E9D4-4ED7-BA6E-B5793587D540,,lithuania_2020_eilinė_8_114_10032024_lithuania_15_10032024
lithuania_2020_neeilinė_7_115_15022024,,https://e-seimas.lrs.lt/rs/legalact/TAK/d8975b70cbf811ee9269b566387cfecb/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 344 (2024-02-15),15022024,lithuania_16_15022024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=A5EFD861-F2A3-4F03-92C2-76AFD4D93E66,,lithuania_2020_neeilinė_7_115_15022024_lithuania_16_15022024
lithuania_2020_neeilinė_7_116_14022024,,https://e-seimas.lrs.lt/rs/legalact/TAK/bd3a89e0cb4b11ee9269b566387cfecb/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 343 (2024-02-14),14022024,lithuania_17_14022024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=85B4DEE6-C53F-4FFF-8149-E25136A30946,,lithuania_2020_neeilinė_7_116_14022024_lithuania_17_14022024
lithuania_2020_neeilinė_7_117_12022024,,https://e-seimas.lrs.lt/rs/legalact/TAK/6e37a1e0c9b411ee9269b566387cfecb/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 342 (2024-02-12),12022024,lithuania_18_12022024,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=0FEEA49B-D6BD-4801-B6F3-0C7BE94C3CB6,,lithuania_2020_neeilinė_7_117_12022024_lithuania_18_12022024
lithuania_2020_eilinė_7_118_23122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/f1fb5fd0a19b11ee8172b53a675305ab/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 341 (2023-12-23),23122023,lithuania_19_23122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=466F89EA-80AB-491A-B94F-15906FB67861,,lithuania_2020_eilinė_7_118_23122023_lithuania_19_23122023
lithuania_2020_eilinė_7_119_21122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/67c0ff50a00b11ee8172b53a675305ab/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 339 (2023-12-21),21122023,lithuania_0_21122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=990EFFA9-5640-4FE5-BD06-F37B85F1E1AC,,lithuania_2020_eilinė_7_119_21122023_lithuania_0_21122023
lithuania_2020_eilinė_7_119_21122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/67c0ff50a00b11ee8172b53a675305ab/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 339 (2023-12-21),21122023,lithuania_1_21122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=147040F8-3200-4A32-80DD-A1ED4DD330CB,,lithuania_2020_eilinė_7_119_21122023_lithuania_1_21122023
lithuania_2020_eilinė_7_120_21122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/9d7572b0a04d11ee8172b53a675305ab/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 340 (2023-12-21),21122023,lithuania_0_21122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=990EFFA9-5640-4FE5-BD06-F37B85F1E1AC,,lithuania_2020_eilinė_7_120_21122023_lithuania_0_21122023
lithuania_2020_eilinė_7_120_21122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/9d7572b0a04d11ee8172b53a675305ab/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 340 (2023-12-21),21122023,lithuania_1_21122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=147040F8-3200-4A32-80DD-A1ED4DD330CB,,lithuania_2020_eilinė_7_120_21122023_lithuania_1_21122023
lithuania_2020_eilinė_7_121_19122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/704940909e8211ee8172b53a675305ab/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 337 (2023-12-19),19122023,lithuania_2_19122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=D8277ABD-8E99-401D-9956-5419FE15F715,,lithuania_2020_eilinė_7_121_19122023_lithuania_2_19122023
lithuania_2020_eilinė_7_121_19122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/704940909e8211ee8172b53a675305ab/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 337 (2023-12-19),19122023,lithuania_3_19122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=9C2A8D2A-8C6F-4597-A4CE-383FFE398001,,lithuania_2020_eilinė_7_121_19122023_lithuania_3_19122023
lithuania_2020_eilinė_7_122_19122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/df4815f09f1f11ee8172b53a675305ab/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 338 (2023-12-19),19122023,lithuania_2_19122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=D8277ABD-8E99-401D-9956-5419FE15F715,,lithuania_2020_eilinė_7_122_19122023_lithuania_2_19122023
lithuania_2020_eilinė_7_122_19122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/df4815f09f1f11ee8172b53a675305ab/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 338 (2023-12-19),19122023,lithuania_3_19122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=9C2A8D2A-8C6F-4597-A4CE-383FFE398001,,lithuania_2020_eilinė_7_122_19122023_lithuania_3_19122023
lithuania_2020_eilinė_7_123_18122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/cfb575e09dc811ee8172b53a675305ab/format/MSO2010_DOCX/,Seimo nenumatytas posėdis Nr. 336 (2023-12-18),18122023,lithuania_4_18122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=5209AC7C-8A20-45FA-BA07-E365E29BA4B8,,lithuania_2020_eilinė_7_123_18122023_lithuania_4_18122023
lithuania_2020_eilinė_7_124_14122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/7ea5e7609aa411eea70ce7cabd08f150/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 334 (2023-12-14),14122023,lithuania_5_14122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=622F545A-AC71-46FA-8CFD-1108A4E354C0,,lithuania_2020_eilinė_7_124_14122023_lithuania_5_14122023
lithuania_2020_eilinė_7_124_14122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/7ea5e7609aa411eea70ce7cabd08f150/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 334 (2023-12-14),14122023,lithuania_6_14122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=7B8FE925-41D1-4552-9A0C-1FDEC9B0826D,,lithuania_2020_eilinė_7_124_14122023_lithuania_6_14122023
lithuania_2020_eilinė_7_125_14122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/15f5c2109b5f11ee8172b53a675305ab/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 335 (2023-12-14),14122023,lithuania_5_14122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=622F545A-AC71-46FA-8CFD-1108A4E354C0,,lithuania_2020_eilinė_7_125_14122023_lithuania_5_14122023
lithuania_2020_eilinė_7_125_14122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/15f5c2109b5f11ee8172b53a675305ab/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 335 (2023-12-14),14122023,lithuania_6_14122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=7B8FE925-41D1-4552-9A0C-1FDEC9B0826D,,lithuania_2020_eilinė_7_125_14122023_lithuania_6_14122023
lithuania_2020_eilinė_7_126_12122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/5fdec4c0991211eea70ce7cabd08f150/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 332 (2023-12-12),12122023,lithuania_7_12122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=53DA97EB-6850-4258-A5E0-C700745547C1,,lithuania_2020_eilinė_7_126_12122023_lithuania_7_12122023
lithuania_2020_eilinė_7_126_12122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/5fdec4c0991211eea70ce7cabd08f150/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 332 (2023-12-12),12122023,lithuania_8_12122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=AE78BEBC-D1D9-49A2-8620-CF775DD564EF,,lithuania_2020_eilinė_7_126_12122023_lithuania_8_12122023
lithuania_2020_eilinė_7_127_12122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/62b6b7f0999611eea70ce7cabd08f150/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 333 (2023-12-12),12122023,lithuania_7_12122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=53DA97EB-6850-4258-A5E0-C700745547C1,,lithuania_2020_eilinė_7_127_12122023_lithuania_7_12122023
lithuania_2020_eilinė_7_127_12122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/62b6b7f0999611eea70ce7cabd08f150/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 333 (2023-12-12),12122023,lithuania_8_12122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=AE78BEBC-D1D9-49A2-8620-CF775DD564EF,,lithuania_2020_eilinė_7_127_12122023_lithuania_8_12122023
lithuania_2020_eilinė_7_128_07122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/dfc63450951311eea70ce7cabd08f150/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 330 (2023-12-07),07122023,lithuania_9_07122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=B94B9A5B-65BD-420D-86B4-B1294F4501C5,,lithuania_2020_eilinė_7_128_07122023_lithuania_9_07122023
lithuania_2020_eilinė_7_128_07122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/dfc63450951311eea70ce7cabd08f150/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 330 (2023-12-07),07122023,lithuania_10_07122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=CA5F20CA-F194-4375-B10C-95BFE27C9A34,,lithuania_2020_eilinė_7_128_07122023_lithuania_10_07122023
lithuania_2020_eilinė_7_129_07122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/90a82a3095a011eea70ce7cabd08f150/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 331 (2023-12-07),07122023,lithuania_9_07122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=B94B9A5B-65BD-420D-86B4-B1294F4501C5,,lithuania_2020_eilinė_7_129_07122023_lithuania_9_07122023
lithuania_2020_eilinė_7_129_07122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/90a82a3095a011eea70ce7cabd08f150/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 331 (2023-12-07),07122023,lithuania_10_07122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=CA5F20CA-F194-4375-B10C-95BFE27C9A34,,lithuania_2020_eilinė_7_129_07122023_lithuania_10_07122023
lithuania_2020_eilinė_7_130_05122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/3b19be10939f11eea70ce7cabd08f150/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 328 (2023-12-05),05122023,lithuania_11_05122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=A9DF519C-54AC-4F8C-BE17-F3045A2D8EC8,,lithuania_2020_eilinė_7_130_05122023_lithuania_11_05122023
lithuania_2020_eilinė_7_130_05122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/3b19be10939f11eea70ce7cabd08f150/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 328 (2023-12-05),05122023,lithuania_12_05122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=8FC84EAD-BD13-4035-8899-8607EF652908,,lithuania_2020_eilinė_7_130_05122023_lithuania_12_05122023
lithuania_2020_eilinė_7_131_05122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/d7f6e930943311eea70ce7cabd08f150/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 329 (2023-12-05),05122023,lithuania_11_05122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=A9DF519C-54AC-4F8C-BE17-F3045A2D8EC8,,lithuania_2020_eilinė_7_131_05122023_lithuania_11_05122023
lithuania_2020_eilinė_7_131_05122023,,https://e-seimas.lrs.lt/rs/legalact/TAK/d7f6e930943311eea70ce7cabd08f150/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 329 (2023-12-05),05122023,lithuania_12_05122023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=8FC84EAD-BD13-4035-8899-8607EF652908,,lithuania_2020_eilinė_7_131_05122023_lithuania_12_05122023
lithuania_2020_eilinė_7_132_23112023,,https://e-seimas.lrs.lt/rs/legalact/TAK/fc33a9c08a1311eea791d94269904d9b/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 326 (2023-11-23),23112023,lithuania_13_23112023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=C4E338B7-7F30-4166-B3BA-425785BDDC7F,,lithuania_2020_eilinė_7_132_23112023_lithuania_13_23112023
lithuania_2020_eilinė_7_132_23112023,,https://e-seimas.lrs.lt/rs/legalact/TAK/fc33a9c08a1311eea791d94269904d9b/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 326 (2023-11-23),23112023,lithuania_14_23112023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=67D37F08-426F-425A-878A-A6686A2B7B55,,lithuania_2020_eilinė_7_132_23112023_lithuania_14_23112023
lithuania_2020_eilinė_7_133_23112023,,https://e-seimas.lrs.lt/rs/legalact/TAK/b36f45c08a4311eea791d94269904d9b/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 327 (2023-11-23),23112023,lithuania_13_23112023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=C4E338B7-7F30-4166-B3BA-425785BDDC7F,,lithuania_2020_eilinė_7_133_23112023_lithuania_13_23112023
lithuania_2020_eilinė_7_133_23112023,,https://e-seimas.lrs.lt/rs/legalact/TAK/b36f45c08a4311eea791d94269904d9b/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 327 (2023-11-23),23112023,lithuania_14_23112023,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=67D37F08-426F-425A-878A-A6686A2B7B55,,lithuania_2020_eilinė_7_133_23112023_lithuania_14_23112023
