transcript_id,pdf_link,location_link,location_x,txt_link,key,video_id,generic_video_link,location_y
uk_0_10012012,,https://hansard.parliament.uk/html/commons/2012-01-10/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/565870b8-2636-43dd-9404-148db1d53e1b,10012012_Commons,uk_25_10012012,https://www.parliamentlive.tv/Event/Index/2741a724-cd5c-425e-9efa-bd36d1b72eb4,House of Commons
uk_1_10012012,,https://hansard.parliament.uk/html/commons/2012-01-10/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/92ca8907-8cec-40af-abca-fdba6cd449b1,10012012_Westminster,uk_26_10012012,https://www.parliamentlive.tv/Event/Index/a24d88b2-71ea-46a9-a20d-74196b823210,Westminster Hall
uk_0_11012012,,https://hansard.parliament.uk/html/commons/2012-01-11/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/7c3143ba-5c2b-49d0-ae4e-f95abff1b8ec,11012012_Commons,uk_23_11012012,https://www.parliamentlive.tv/Event/Index/d158d011-adfd-439c-8320-26237cea0965,House of Commons
uk_1_11012012,,https://hansard.parliament.uk/html/commons/2012-01-11/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/846974f1-0791-47f1-ac08-2d5cacdd0bac,11012012_Westminster,uk_22_11012012,https://www.parliamentlive.tv/Event/Index/93af0af0-f4dc-4d7b-9fde-62a7eefb5984,Westminster Hall
uk_1_11012012,,https://hansard.parliament.uk/html/commons/2012-01-11/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/846974f1-0791-47f1-ac08-2d5cacdd0bac,11012012_Westminster,uk_24_11012012,https://www.parliamentlive.tv/Event/Index/49f45fdc-5232-4705-8ec6-8a6e6c060064,Westminster Hall
uk_0_12012012,,https://hansard.parliament.uk/html/commons/2012-01-12/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/2b869acf-b5d9-406c-a520-e23aa4bdc0d2,12012012_Commons,uk_21_12012012,https://www.parliamentlive.tv/Event/Index/24dbbaa7-639b-41c2-af5b-ef579b36be94,House of Commons
uk_1_12012012,,https://hansard.parliament.uk/html/commons/2012-01-12/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/100db0f1-5a63-4331-bf22-e67f98ebbf3c,12012012_Westminster,uk_20_12012012,https://www.parliamentlive.tv/Event/Index/dd0809bc-a2ed-4d28-8091-b739a5b8c39b,Westminster Hall
uk_0_16012012,,https://hansard.parliament.uk/html/commons/2012-01-16/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/221e51b3-f1d7-4ad5-b511-693a423234da,16012012_Commons,uk_19_16012012,https://www.parliamentlive.tv/Event/Index/c645e530-a9c1-475d-a508-d81be42f4f9e,House of Commons
uk_0_17012012,,https://hansard.parliament.uk/html/commons/2012-01-17/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/1156a8b5-73ab-4b99-bb8a-b0384573b904,17012012_Commons,uk_17_17012012,https://www.parliamentlive.tv/Event/Index/bb952a0a-9760-4e4a-b813-47497f1c4a3f,House of Commons
uk_1_17012012,,https://hansard.parliament.uk/html/commons/2012-01-17/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/80b40fc2-12fe-4eeb-bcc7-d9c948c637fe,17012012_Westminster,uk_18_17012012,https://www.parliamentlive.tv/Event/Index/37913a06-6456-4912-82b6-13efecd71c3b,Westminster Hall
uk_0_18012012,,https://hansard.parliament.uk/html/commons/2012-01-18/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/5442651c-7e70-4f2c-92d7-e60cda91f167,18012012_Commons,uk_15_18012012,https://www.parliamentlive.tv/Event/Index/c2995259-618b-4907-80d8-30689b1b5fa0,House of Commons
uk_1_18012012,,https://hansard.parliament.uk/html/commons/2012-01-18/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/f36db0c4-2da1-43b0-a2b8-8ae981b5c187,18012012_Westminster,uk_14_18012012,https://www.parliamentlive.tv/Event/Index/6f98203c-233c-498e-a59d-4d9ad8629e3f,Westminster Hall
uk_1_18012012,,https://hansard.parliament.uk/html/commons/2012-01-18/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/f36db0c4-2da1-43b0-a2b8-8ae981b5c187,18012012_Westminster,uk_16_18012012,https://www.parliamentlive.tv/Event/Index/11eafcf4-b4c2-42cb-882d-ab6830b05dcb,Westminster Hall
uk_0_19012012,,https://hansard.parliament.uk/html/commons/2012-01-19/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/c55d3bcf-08d0-46b5-97b1-5d2056a9dd0d,19012012_Commons,uk_13_19012012,https://www.parliamentlive.tv/Event/Index/50420b4a-26c1-4b40-a397-1b33e75f1a8c,House of Commons
uk_1_19012012,,https://hansard.parliament.uk/html/commons/2012-01-19/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/21176546-4a90-4f9e-9910-6fbc77303075,19012012_Westminster,uk_12_19012012,https://www.parliamentlive.tv/Event/Index/60eec18b-a352-4d99-96b6-5d160c81997b,Westminster Hall
uk_0_20012012,,https://hansard.parliament.uk/html/commons/2012-01-20/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/043a6540-fda5-4105-8f6e-3955b1379202,20012012_Commons,uk_11_20012012,https://www.parliamentlive.tv/Event/Index/9cd709e8-0b3d-4d9e-9c23-2f5a96c2c2ed,House of Commons
uk_0_23012012,,https://hansard.parliament.uk/html/commons/2012-01-23/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/d813a856-b0a9-47ba-bdb5-b6183f7e59af,23012012_Commons,uk_10_23012012,https://www.parliamentlive.tv/Event/Index/4b8134d6-1617-464a-82d6-10f4acd0d2d8,House of Commons
uk_0_24012012,,https://hansard.parliament.uk/html/commons/2012-01-24/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/e56fe0f3-a019-43e6-8702-25fd4dd59c14,24012012_Commons,uk_8_24012012,https://www.parliamentlive.tv/Event/Index/9a7616d5-b547-4942-8c35-9264bb3ab376,House of Commons
uk_1_24012012,,https://hansard.parliament.uk/html/commons/2012-01-24/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/c9a01793-dd76-4f6d-a0c8-00562d466997,24012012_Westminster,uk_9_24012012,https://www.parliamentlive.tv/Event/Index/4c4d1082-2879-4c53-9257-0fcdf9a65942,Westminster Hall
uk_0_25012012,,https://hansard.parliament.uk/html/commons/2012-01-25/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/9a1835d4-92cf-4d2e-bf67-9640633dcb2a,25012012_Commons,uk_6_25012012,https://www.parliamentlive.tv/Event/Index/67949b0d-a3a0-44e1-bd6d-424f1cb0e44e,House of Commons
uk_1_25012012,,https://hansard.parliament.uk/html/commons/2012-01-25/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/a10a2b1c-95ac-438f-a181-046a903a911d,25012012_Westminster,uk_5_25012012,https://www.parliamentlive.tv/Event/Index/8b2e5ed7-5ffd-4a40-83fd-5798a2aa2a83,Westminster Hall
uk_1_25012012,,https://hansard.parliament.uk/html/commons/2012-01-25/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/a10a2b1c-95ac-438f-a181-046a903a911d,25012012_Westminster,uk_7_25012012,https://www.parliamentlive.tv/Event/Index/6ce0531e-4b20-47b0-b092-2b4354de0ed3,Westminster Hall
uk_0_26012012,,https://hansard.parliament.uk/html/commons/2012-01-26/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/56627fec-e057-4e5e-97dd-7ff321b7e0d7,26012012_Commons,uk_4_26012012,https://www.parliamentlive.tv/Event/Index/8c733934-8def-4d72-b5c6-62ee48432aee,House of Commons
uk_1_26012012,,https://hansard.parliament.uk/html/commons/2012-01-26/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/32dede4b-ff4a-4a01-91c1-e2035a4e7a74,26012012_Westminster,uk_3_26012012,https://www.parliamentlive.tv/Event/Index/6f4c8d34-3c8f-42d0-8f3b-4638a6647937,Westminster Hall
uk_0_30012012,,https://hansard.parliament.uk/html/commons/2012-01-30/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/d37dd4ae-b8e5-4e6b-a4f0-c91b5a2d73b3,30012012_Commons,uk_2_30012012,https://www.parliamentlive.tv/Event/Index/2cb79260-5938-4b7e-90b0-c1e37bf1ae21,House of Commons
uk_0_31012012,,https://hansard.parliament.uk/html/commons/2012-01-31/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/d3806a9d-8011-4f74-91ad-100d6e63c176,31012012_Commons,uk_0_31012012,https://www.parliamentlive.tv/Event/Index/0d6da763-6d90-44b8-8bd8-00a1a4366341,House of Commons
uk_1_31012012,,https://hansard.parliament.uk/html/commons/2012-01-31/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/616ed21e-28eb-4d7a-b94f-0491b0c7784d,31012012_Westminster,uk_1_31012012,https://www.parliamentlive.tv/Event/Index/379fea5f-9960-4d5a-8faf-73aef5f20050,Westminster Hall
uk_0_01022012,,https://hansard.parliament.uk/html/commons/2012-02-01/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/ab47dcde-f0ea-41fd-b663-e5c680606db4,01022012_Commons,uk_25_01022012,https://www.parliamentlive.tv/Event/Index/22cf9810-a445-49b7-849e-94d4bfbf7265,House of Commons
uk_1_01022012,,https://hansard.parliament.uk/html/commons/2012-02-01/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/469ba21d-3390-48a7-a5db-409522736d01,01022012_Westminster,uk_24_01022012,https://www.parliamentlive.tv/Event/Index/0bceaf95-d13e-48f4-a41d-21245016c410,Westminster Hall
uk_1_01022012,,https://hansard.parliament.uk/html/commons/2012-02-01/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/469ba21d-3390-48a7-a5db-409522736d01,01022012_Westminster,uk_26_01022012,https://www.parliamentlive.tv/Event/Index/9dfbaba0-178f-4290-a31a-fcd9dde3829c,Westminster Hall
uk_0_02022012,,https://hansard.parliament.uk/html/commons/2012-02-02/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/0e51d7e1-2c88-4561-89a6-259d4f8f9ad6,02022012_Commons,uk_23_02022012,https://www.parliamentlive.tv/Event/Index/eb2e6e9f-20fa-4551-9b2c-5fd28d4d1322,House of Commons
uk_1_02022012,,https://hansard.parliament.uk/html/commons/2012-02-02/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/a99a3ae7-8b4c-4fa7-8d10-dfcc4c0ae6e2,02022012_Westminster,uk_22_02022012,https://www.parliamentlive.tv/Event/Index/2c0d4277-a04b-4046-8788-7bb4a3d21268,Westminster Hall
uk_0_06022012,,https://hansard.parliament.uk/html/commons/2012-02-06/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/100aa6e3-4e7c-49ab-b0da-a5c7857022b1,06022012_Commons,uk_21_06022012,https://www.parliamentlive.tv/Event/Index/6198c4d8-5484-4aed-85ea-928f1ed0990a,House of Commons
uk_0_07022012,,https://hansard.parliament.uk/html/commons/2012-02-07/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/69dfffad-ff3c-4cc7-acc9-862ac570adf4,07022012_Commons,uk_19_07022012,https://www.parliamentlive.tv/Event/Index/7f7f35e2-a5b2-4fe2-989e-44a1663d72ff,House of Commons
uk_1_07022012,,https://hansard.parliament.uk/html/commons/2012-02-07/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/a3aa9a77-3079-42c3-b03a-014a32d64740,07022012_Westminster,uk_20_07022012,https://www.parliamentlive.tv/Event/Index/cc4e68aa-d0f9-4de9-805a-79131ed5109a,Westminster Hall
uk_0_08022012,,https://hansard.parliament.uk/html/commons/2012-02-08/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/af7d0266-2bcc-4216-8c18-7171b1ba3be9,08022012_Commons,uk_17_08022012,https://www.parliamentlive.tv/Event/Index/12a7878a-4c30-475d-b39c-07903fb85133,House of Commons
uk_1_08022012,,https://hansard.parliament.uk/html/commons/2012-02-08/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/2b15f1db-eb10-49fb-a215-dffc2bb2b2b8,08022012_Westminster,uk_16_08022012,https://www.parliamentlive.tv/Event/Index/56cf9713-91e3-46a8-83f7-ffff9a45b4b8,Westminster Hall
uk_1_08022012,,https://hansard.parliament.uk/html/commons/2012-02-08/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/2b15f1db-eb10-49fb-a215-dffc2bb2b2b8,08022012_Westminster,uk_18_08022012,https://www.parliamentlive.tv/Event/Index/56797953-c101-4047-a2aa-ada3432a21b1,Westminster Hall
uk_0_09022012,,https://hansard.parliament.uk/html/commons/2012-02-09/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/9bf230d7-afb0-4aca-91bd-0f80bf4e0d84,09022012_Commons,uk_15_09022012,https://www.parliamentlive.tv/Event/Index/88436aea-8375-47cc-bde4-1895a931a25c,House of Commons
uk_1_09022012,,https://hansard.parliament.uk/html/commons/2012-02-09/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/131bf6ff-bc74-4b48-b9c3-26037367cdc8,09022012_Westminster,uk_14_09022012,https://www.parliamentlive.tv/Event/Index/d36b637d-5727-4337-b55f-7598cdaf5ac8,Westminster Hall
uk_0_20022012,,https://hansard.parliament.uk/html/commons/2012-02-20/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/ba7696e7-7e69-4b04-adbb-1e3d35e0afa1,20022012_Commons,uk_13_20022012,https://www.parliamentlive.tv/Event/Index/80a90a2d-9617-4f50-bf0a-6e7d43cce065,House of Commons
uk_0_21022012,,https://hansard.parliament.uk/html/commons/2012-02-21/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/687769d1-d9ee-498a-bc37-6c051d4750f3,21022012_Commons,uk_11_21022012,https://www.parliamentlive.tv/Event/Index/b8c871d3-ad5c-4493-a8a7-82a98df4f54b,House of Commons
uk_1_21022012,,https://hansard.parliament.uk/html/commons/2012-02-21/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/c5c2f428-4576-4532-9f11-13ce4ed5f0bd,21022012_Westminster,uk_12_21022012,https://www.parliamentlive.tv/Event/Index/3e53b0e4-911a-47bf-a6a5-66c8f2925cda,Westminster Hall
uk_0_22022012,,https://hansard.parliament.uk/html/commons/2012-02-22/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/804f887f-0472-4045-9db0-a991b2387bfe,22022012_Commons,uk_9_22022012,https://www.parliamentlive.tv/Event/Index/ba004864-0a22-46f0-94cf-512ee7fe2d6b,House of Commons
uk_1_22022012,,https://hansard.parliament.uk/html/commons/2012-02-22/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/d1eb07fb-540b-4645-9d24-bad35a6585d3,22022012_Westminster,uk_8_22022012,https://www.parliamentlive.tv/Event/Index/9a44bf23-7855-47b8-81a6-86fba0441ea6,Westminster Hall
uk_1_22022012,,https://hansard.parliament.uk/html/commons/2012-02-22/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/d1eb07fb-540b-4645-9d24-bad35a6585d3,22022012_Westminster,uk_10_22022012,https://www.parliamentlive.tv/Event/Index/8ddc1647-9cb5-4d31-af20-9a54fd734e1e,Westminster Hall
uk_0_23022012,,https://hansard.parliament.uk/html/commons/2012-02-23/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/be6305f3-b64e-4445-8da7-556608cf0543,23022012_Commons,uk_7_23022012,https://www.parliamentlive.tv/Event/Index/07692baa-7697-489c-aab2-88cd13a1d488,House of Commons
uk_1_23022012,,https://hansard.parliament.uk/html/commons/2012-02-23/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/002974ae-7764-400c-a28e-d1b5d0a41e3f,23022012_Westminster,uk_6_23022012,https://www.parliamentlive.tv/Event/Index/12733af7-c0e6-40a0-958b-48e77308dcfb,Westminster Hall
uk_0_27022012,,https://hansard.parliament.uk/html/commons/2012-02-27/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/2501a046-6e2d-4e09-ab48-e8c48e25b53f,27022012_Commons,uk_5_27022012,https://www.parliamentlive.tv/Event/Index/3fbd963b-747d-4c7f-aa6e-22793ec189be,House of Commons
uk_0_28022012,,https://hansard.parliament.uk/html/commons/2012-02-28/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/4e400bdd-8a56-4cc9-9652-0ce8f55e1686,28022012_Commons,uk_3_28022012,https://www.parliamentlive.tv/Event/Index/92bb73b9-06f6-40eb-b33c-26dbc4c55d3f,House of Commons
uk_1_28022012,,https://hansard.parliament.uk/html/commons/2012-02-28/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/4c5a7c6d-850e-4041-8c36-02fa01da6b07,28022012_Westminster,uk_4_28022012,https://www.parliamentlive.tv/Event/Index/2afb7044-f7d3-4a83-a516-9fa275b75e83,Westminster Hall
uk_0_29022012,,https://hansard.parliament.uk/html/commons/2012-02-29/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/427a89e7-bc49-4157-b3ed-ebbe6edd6a89,29022012_Commons,uk_1_29022012,https://www.parliamentlive.tv/Event/Index/97b1e011-2b04-4446-8008-bbd8145c98f8,House of Commons
uk_1_29022012,,https://hansard.parliament.uk/html/commons/2012-02-29/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/e671a786-f5e3-46b7-bd61-6a3fdecafc7d,29022012_Westminster,uk_0_29022012,https://www.parliamentlive.tv/Event/Index/5c906a2c-107f-4630-adaf-50cf83356a21,Westminster Hall
uk_1_29022012,,https://hansard.parliament.uk/html/commons/2012-02-29/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/e671a786-f5e3-46b7-bd61-6a3fdecafc7d,29022012_Westminster,uk_2_29022012,https://www.parliamentlive.tv/Event/Index/dd3817d8-7176-4e21-b3a9-081b846783b9,Westminster Hall
uk_0_01032012,,https://hansard.parliament.uk/html/commons/2012-03-01/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/8e5a923a-b045-48ad-ad6e-f51ce4261e9f,01032012_Commons,uk_29_01032012,https://www.parliamentlive.tv/Event/Index/83dd0ac7-1f73-49a5-9fcb-3f1fc15a93da,House of Commons
uk_1_01032012,,https://hansard.parliament.uk/html/commons/2012-03-01/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/c09e807f-9b5a-4398-be9b-e7d30127305e,01032012_Westminster,uk_28_01032012,https://www.parliamentlive.tv/Event/Index/8c6a5018-5d43-4c40-ac62-ee85924a1ea5,Westminster Hall
uk_0_05032012,,https://hansard.parliament.uk/html/commons/2012-03-05/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/b8dd2035-c60d-46a3-8320-a645076ae131,05032012_Commons,uk_27_05032012,https://www.parliamentlive.tv/Event/Index/4cf23279-79ef-4de0-8e4f-32289b34a133,House of Commons
uk_0_06032012,,https://hansard.parliament.uk/html/commons/2012-03-06/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/dcff8014-4518-4b45-98be-0d8067721458,06032012_Commons,uk_25_06032012,https://www.parliamentlive.tv/Event/Index/583394b7-dfe1-4958-bf06-953d8df71af6,House of Commons
uk_1_06032012,,https://hansard.parliament.uk/html/commons/2012-03-06/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/360b7343-9a96-49e2-b225-4686f0cdf678,06032012_Westminster,uk_26_06032012,https://www.parliamentlive.tv/Event/Index/b09dfb2b-1e65-46d9-b323-3fc07e684fb1,Westminster Hall
uk_0_07032012,,https://hansard.parliament.uk/html/commons/2012-03-07/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/2381fdb6-8121-4203-849c-6af968e95652,07032012_Commons,uk_23_07032012,https://www.parliamentlive.tv/Event/Index/5111d348-c144-430d-9395-fd3ee8653350,House of Commons
uk_1_07032012,,https://hansard.parliament.uk/html/commons/2012-03-07/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/10eb35ed-4c68-48f9-aa0a-717c5bd689d8,07032012_Westminster,uk_22_07032012,https://www.parliamentlive.tv/Event/Index/7b5674bd-7390-4bc5-958a-e7dd4c2bf548,Westminster Hall
uk_1_07032012,,https://hansard.parliament.uk/html/commons/2012-03-07/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/10eb35ed-4c68-48f9-aa0a-717c5bd689d8,07032012_Westminster,uk_24_07032012,https://www.parliamentlive.tv/Event/Index/97252065-d36b-4a07-b990-754347450b0d,Westminster Hall
uk_0_08032012,,https://hansard.parliament.uk/html/commons/2012-03-08/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/15169da6-66ec-4ce8-870d-8eb674217d27,08032012_Commons,uk_21_08032012,https://www.parliamentlive.tv/Event/Index/883451d8-2f2c-4066-8d98-fc87dde6e6fb,House of Commons
uk_1_08032012,,https://hansard.parliament.uk/html/commons/2012-03-08/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/c88134c9-26cb-4469-a806-094a11a4e149,08032012_Westminster,uk_20_08032012,https://www.parliamentlive.tv/Event/Index/88a03144-48b0-4b24-a940-d3d7eef373a4,Westminster Hall
uk_0_12032012,,https://hansard.parliament.uk/html/commons/2012-03-12/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/de3f51af-dc6c-4fef-9251-e99379c76edf,12032012_Commons,uk_19_12032012,https://www.parliamentlive.tv/Event/Index/2342600c-c152-4fee-abaf-597b0f37a9cf,House of Commons
uk_0_13032012,,https://hansard.parliament.uk/html/commons/2012-03-13/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/49e3d454-7679-45ea-84cc-b3831d64f189,13032012_Commons,uk_17_13032012,https://www.parliamentlive.tv/Event/Index/da084e18-0e48-4d0a-9aa5-be27f57d5a71,House of Commons
uk_1_13032012,,https://hansard.parliament.uk/html/commons/2012-03-13/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/15dd70d8-46d7-40eb-bd89-9edf6a7efe1f,13032012_Westminster,uk_18_13032012,https://www.parliamentlive.tv/Event/Index/fceda619-ffc5-4dad-b7fb-df9aa765e511,Westminster Hall
uk_0_14032012,,https://hansard.parliament.uk/html/commons/2012-03-14/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/15677ff1-6591-4dc4-a2db-c45706500b5f,14032012_Commons,uk_15_14032012,https://www.parliamentlive.tv/Event/Index/a9f6f9e9-7f03-47d8-a5a6-e4fb2b4b085f,House of Commons
uk_1_14032012,,https://hansard.parliament.uk/html/commons/2012-03-14/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/88b72795-6d26-4c1a-9b47-5206f7ab3b32,14032012_Westminster,uk_14_14032012,https://www.parliamentlive.tv/Event/Index/5a09c89b-c750-4663-89c2-c182963a2211,Westminster Hall
uk_1_14032012,,https://hansard.parliament.uk/html/commons/2012-03-14/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/88b72795-6d26-4c1a-9b47-5206f7ab3b32,14032012_Westminster,uk_16_14032012,https://www.parliamentlive.tv/Event/Index/1ef666e3-1ca0-4260-a0ad-4d24443d85a0,Westminster Hall
uk_0_15032012,,https://hansard.parliament.uk/html/commons/2012-03-15/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/b972dab3-bd2a-4b61-9bf0-59ecae601a9e,15032012_Commons,uk_13_15032012,https://www.parliamentlive.tv/Event/Index/4091af8d-c4ff-4431-a348-9d2744eb02e1,House of Commons
uk_1_15032012,,https://hansard.parliament.uk/html/commons/2012-03-15/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/a24a9b55-9a1c-438e-9978-c27a577274d8,15032012_Westminster,uk_12_15032012,https://www.parliamentlive.tv/Event/Index/f72e52da-de34-44a0-ab21-7d8d1033e21f,Westminster Hall
uk_0_19032012,,https://hansard.parliament.uk/html/commons/2012-03-19/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/91b36635-c0d6-4844-8633-e8e99d88aebb,19032012_Commons,uk_11_19032012,https://www.parliamentlive.tv/Event/Index/835293f9-9e6e-45f8-a8a6-9fcdcb150b56,House of Commons
uk_0_20032012,,https://hansard.parliament.uk/html/commons/2012-03-20/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/eb76cd7e-c948-4b0e-abfa-9cd287ae719e,20032012_Commons,uk_10_20032012,https://www.parliamentlive.tv/Event/Index/77b955b7-1166-45cd-9af7-dcd27e7fc45d,House of Commons
uk_0_21032012,,https://hansard.parliament.uk/html/commons/2012-03-21/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/fbc2265c-7c4d-4cdf-b23e-3f52141a74ba,21032012_Commons,uk_8_21032012,https://www.parliamentlive.tv/Event/Index/37ef1ede-f309-4c19-8584-5beea3cfcf5f,House of Commons
uk_1_21032012,,https://hansard.parliament.uk/html/commons/2012-03-21/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/f8bd00b9-4bd0-4258-a02a-e5e7e9468705,21032012_Westminster,uk_7_21032012,https://www.parliamentlive.tv/Event/Index/a2734deb-f53e-487c-bde1-522bd85554e7,Westminster Hall
uk_1_21032012,,https://hansard.parliament.uk/html/commons/2012-03-21/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/f8bd00b9-4bd0-4258-a02a-e5e7e9468705,21032012_Westminster,uk_9_21032012,https://www.parliamentlive.tv/Event/Index/c54bf027-792e-43a3-9489-29eed8a417e0,Westminster Hall
uk_0_22032012,,https://hansard.parliament.uk/html/commons/2012-03-22/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/8ebfecdb-5f9e-45d6-8aac-8b7720102e9c,22032012_Commons,uk_6_22032012,https://www.parliamentlive.tv/Event/Index/37d5f236-eb7a-4801-a482-465e71b28d79,House of Commons
uk_1_22032012,,https://hansard.parliament.uk/html/commons/2012-03-22/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/4edb9aae-7043-4496-8640-31ca19b6d316,22032012_Westminster,uk_5_22032012,https://www.parliamentlive.tv/Event/Index/dc433fbf-2490-4382-9eef-9fe5665bc0e2,Westminster Hall
