session_date,session_title,session_url,Audio zapis,Izvještaj,Obavještenje,Poslanička pitanja,Rezultati glasanja,Stenogram,Zapisnik
2019-12-18 00:00:00,"2. sjednica Predstavničkog doma
Parlamentarne skupštine Bosne i Hercegovine",https://parlament.ba/session/OSessionDetails?id=1917&ConvernerId=1,https://static.parlament.ba/doc/121379_2_sjed_PDPSBiH%2018.12.2019.mp3,https://static.parlament.ba/doc/121601_2.%20sjednica%20PD%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/121886_(B)%20Obavjestenje%20za%20DN.pdf,,https://static.parlament.ba/doc/121420_Rezultati%20glasanja%20za%202.%20sjednicu%20Predstavni%c4%8dkog%20doma%20PS%20od%2018-12-2019.pdf,https://static.parlament.ba/doc/121876_2.%20PD%2018.12.2019..pdf,https://static.parlament.ba/doc/123527_(B)%20Zapisnik%20.pdf
2019-12-05 00:00:00,"4. hitna sjednica Predstavničkog doma
Parlamentarne skupštine Bosne i Hercegovine",https://parlament.ba/session/OSessionDetails?id=1914&ConvernerId=1,https://static.parlament.ba/doc/120955_4.hitna%20sjednica%20Predstavni%c4%8dkog%20doma%20PS%20BiH.mp3,https://static.parlament.ba/doc/121003_4.%20hitna%20sjednica%20PD%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/121075_(B)%20Obavjestenje%20za%20DN%20o%20imenovanju%20stalnih%20komisija%20PD.pdf,,https://static.parlament.ba/doc/120947_Glasanja-4%20hitna%20sjednica%20PD-05-12-2019.pdf,https://static.parlament.ba/doc/121217_4.hitna%20sjednica%20PD%205.12.2019..pdf,https://static.parlament.ba/doc/121734_(B)%20Zapisnik.pdf
2019-11-20 00:00:00,"3.		hitna sjednica Predstavničkog doma
Parlamentarne skupštine Bosne i Hercegovine",https://parlament.ba/session/OSessionDetails?id=1910&ConvernerId=1,https://static.parlament.ba/doc/120567_3.%20hitna%20sjednica%20%20Predstavni%c4%8dkog%20doma%20PS%20BiH.mp3,https://static.parlament.ba/doc/121000_3.%20hitna%20sjednica%20PD%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/120611_Obavjestenje%20za%20DN%20(B).pdf,,https://static.parlament.ba/doc/120549_Glasanja%20za%203.%20hitna%20sjednica%20Parlamentarne%20skup%c5%a1tine%20BiH%20od%2020-11-2019.pdf,https://static.parlament.ba/doc/120652_3.%20hitna%20sjednica%20PD%2020112019.pdf,https://static.parlament.ba/doc/121731_(B)%20Zapisnik.pdf
2019-06-26 00:00:00,Nastavak 2. hitne sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1907&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=116446,https://static.parlament.ba/doc/120997_2.%20hitna%20sjednica%20PD%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/120961_Obavijestenje%20sa%202.%20hitne%20sjednice%20PD%20za%20DN%20(B).pdf,,https://static.parlament.ba/doc/116371_Glasanja%20za%20nastavak%202.%20hitne%20sjednice%20PD%20od%2026-06-2019.pdf,https://static.parlament.ba/doc/116592_Nastavak%202.hitne%20sjednice%20PD%2026.06.2019..pdf,
2019-06-14 00:00:00,2.		hitna sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1905&ConvernerId=1,https://static.parlament.ba/doc/116445_Druga%20hitna%20sjednica%20%20Predstavni%c4%8dkog%20doma%20PS%20BiH.mp3,https://static.parlament.ba/doc/120994_2.%20hitna%20sjednica%20PD%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/120958_Obavijestenje%20sa%202.%20hitne%20sjednice%20PD%20za%20DN%20(B).pdf,,https://static.parlament.ba/doc/116313_Glasanja-2-hitna-sjednica-pd-16-06-2019.pdf,https://static.parlament.ba/doc/116377_2.%20hitna%20sjednica%20PD%2014062019.pdf,https://static.parlament.ba/doc/121727_(B)%20Zapisnik.pdf
2019-04-11 00:00:00,1. hitna sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1904&ConvernerId=1,https://static.parlament.ba/doc/116444_1%20hitna%20sjednica%20Predstavni%c4%8dkog%20doma%20Parlamentarne%20skup%c5%a1tine%20Bosne%20i%20Hercegovine.mp3,,,,,https://static.parlament.ba/doc/116376_1.hitna%20sjednica%20PD%2011.04.2019.%20pdf.pdf,
2018-12-06 00:00:00,Konstituirajuća sjednica Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=1867&ConvernerId=1,https://static.parlament.ba/doc/114557_Konstituiraju%c4%87a%20sjednica%20Predstavni%c4%8dkog%20doma%20Parlamentarne%20skup%c5%a1tine%20BiH.mp3,,,,https://static.parlament.ba/doc/114463_Rezultati_glasanja_konstituirajuce_sjednice_PD_od_06-12-2018.pdf,https://static.parlament.ba/doc/114558_Konstituiraju%c4%87a%20sjednica%20PD%2006122018.pdf,https://static.parlament.ba/doc/121726_(B)%20Zapisnik.pdf
2018-09-17 00:00:00,"11.		hitna sjednica Predstavničkog doma
Parlamentarne skupštine Bosne i Hercegovine",https://parlament.ba/session/OSessionDetails?id=1851&ConvernerId=1,https://static.parlament.ba/doc/113832_11.%20Hitna%20sjednica%20Predstavnickog%20doma%20PSBiH%2017.9.2018..mp3,https://static.parlament.ba/doc/113833_11.%20hitna%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/113911_Obavjestenje%20za%20DN%20(B).pdf,,https://static.parlament.ba/doc/113838_Rezultati_glasanja_za_11._hitnu_sjednicu_PD_od_17-09-2018.pdf,https://static.parlament.ba/doc/113938_11.%20hitna%20sjednica%20PD%2017.09.18..pdf,
2018-09-04 00:00:00,64. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1842&ConvernerId=1,https://static.parlament.ba/doc/113831_64.%20sjednica%20Predstavnickog%20doma%20PSBiH%204.9.2018..mp3,,,,https://static.parlament.ba/doc/113837_Rezultati_glasanja_za_64._sjednicu_PD_od_04-09-2018.pdf,https://static.parlament.ba/doc/113939_64.%20sjednica%20PD%2004.09.2018..pdf,
2018-07-26 00:00:00,"10.		hitna sjednicu Predstavničkog doma
Parlamentarne skupštine Bosne i Hercegovine",https://parlament.ba/session/OSessionDetails?id=1840&ConvernerId=1,https://static.parlament.ba/doc/113102_10%20hitna%20sjednica%20PD.mp3,https://parlament.ba/session/GetOwisDocument?id=113096,https://static.parlament.ba/doc/113908_(B)%20Obavjestenje%20za%20DN.pdf,,https://static.parlament.ba/doc/113104_Glasanja_sa_10._hitne_sjednice_PD_od_26-07-2018.pdf,https://static.parlament.ba/doc/113940_10.%20hitna%20sjednica%20PD%2026.07.18..pdf,
2018-07-26 00:00:00,Nastavak 63. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1834&ConvernerId=1,https://static.parlament.ba/doc/113103_Nastavak%2063%20sjednice%20PD.mp3,https://static.parlament.ba/doc/113093_Nastavak%2063.%20sjednice%20Z.D.%20-%20tabela%20B.pdf,https://static.parlament.ba/doc/113532_(B)%20Obavjestenje%20za%20DN.pdf,,https://static.parlament.ba/doc/113086_Glasanja_za_63._sjednicu_PD_od_26-07-2018.pdf,https://static.parlament.ba/doc/113951_Nastavak%2063%20sjednice%20PD%2026%2007%2018%20.pdf,
2018-07-05 00:00:00,63. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1822&ConvernerId=1,https://static.parlament.ba/doc/112510_63.%20sjednica%20Predstavnickog%20doma%20PSBiH%205.7.2018..mp3,,https://static.parlament.ba/doc/113905_(B)%20Obavjestenje%20za%20DN.pdf,,https://static.parlament.ba/doc/112494_Glasanja_za_63._sjednicu_PD_od_05-07-2018.pdf,https://static.parlament.ba/doc/113941_63.%20sjednica%20PD%2005.07.18..pdf,
2018-07-05 00:00:00,Nastavak 62. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1827&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=112509,https://static.parlament.ba/doc/112501_62.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/112562_Obavjestenje%20za%20DN%20(B).pdf,,"https://static.parlament.ba/doc/112508_Glasanja_za_62._sjednicu_PD_30.5.,20.6.5.7.2018.pdf",https://static.parlament.ba/doc/113953_Drugi%20nastavak%2062%20%20sjednice%20PD%2005%2007%2018%20.pdf,
2018-06-20 00:00:00,Nastavak 62. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1821&ConvernerId=1,https://static.parlament.ba/doc/113538_62.sjednica%20Predstavnickog%20doma%20nastavak.mp3,,https://static.parlament.ba/doc/112559_Obavjestenje%20za%20DN%20(B).pdf,,https://static.parlament.ba/doc/112303_Glasanje_za_Nastavak_62_sjednice_PD_od_20-06-2018.pdf,https://parlament.ba/session/GetOwisDocument?id=113954,
2018-05-30 00:00:00,62. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1812&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=111901,,https://static.parlament.ba/doc/112556_Obavjestenje%20za%20DN%20(B).pdf,,https://static.parlament.ba/doc/111796_Glasanja_za_62_sjednicu_PD_30-05-2018.pdf,https://static.parlament.ba/doc/113942_62.%20sjednica%20PD%2030.05.18..pdf,
2018-05-17 00:00:00,61. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1805&ConvernerId=1,https://static.parlament.ba/doc/111903_61%20.%20sjed.mp3,https://static.parlament.ba/doc/111235_61.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/111419_Obavjestenje%20za%20DN%20(B).pdf,,https://static.parlament.ba/doc/111234_Glasanja_za_61._sjednicu_PD_17-05-2018.pdf,https://static.parlament.ba/doc/113943_61.%20sjednica%20PD%2017.05.18..pdf,https://static.parlament.ba/doc/113020_Zapisnik%20(B).pdf
2018-04-24 00:00:00,9. hitna sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1798&ConvernerId=1,https://static.parlament.ba/doc/111904_9%20hitna%20sjednica%20Predstavni%c4%8dkog%20doma%20PS%20BiH.mp3,,,,https://static.parlament.ba/doc/110526_Glasanja_za_9.%20hitnu_sjednicu%20PD_od%2024-04-2018.pdf,https://static.parlament.ba/doc/113955_9.%20hitna%20sjednica%20PD%2024.04.2018..pdf,https://static.parlament.ba/doc/111422_Zapisnik%20(B).pdf
2018-04-20 00:00:00,"8. hitna sjednica Predstavničkog doma
Parlamentarne skupštine Bosne i Hercegovine",https://parlament.ba/session/OSessionDetails?id=1794&ConvernerId=1,https://static.parlament.ba/doc/111906_8.%20Hitna%20sjednica%20Predstavni%c4%8dkog%20doma%20PSBiH%2020.4.2018..mp3,,,,,,
2018-04-18 00:00:00,60. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1786&ConvernerId=1,https://static.parlament.ba/doc/111907_60%20sjednica%20Predstavni%c4%8dkog%20doma%20PS%20BiH.mp3,https://static.parlament.ba/doc/110428_60.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/110438_Obavjestenje%20za%20DN%20(B).pdf,,https://static.parlament.ba/doc/110256_Glasanja_za_60_sjednicu_PD_18-04-2018.pdf,https://static.parlament.ba/doc/113944_60.%20sjednica%20PD%2018.04.18..pdf,https://static.parlament.ba/doc/111425_Zapisnik%20(B).pdf
2018-03-21 00:00:00,59. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1771&ConvernerId=1,https://static.parlament.ba/doc/109478_59.%20sjednica%20Predstavni%c4%8dkog%20doma%20PSBiH%2021.3.2018..mp3,https://static.parlament.ba/doc/109475_59.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/109972_(B)%20Obavjestenje%20za%20DN.pdf,,https://static.parlament.ba/doc/109474_Glasanja_za_59_sjednicu_PD_od_21_03_2018.pdf,https://static.parlament.ba/doc/109680_59%20sjednica%20PD%2021%203%2018.pdf,https://static.parlament.ba/doc/110440_(B)Zapisnik.pdf
2018-03-07 00:00:00,58. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1762&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=109064,https://static.parlament.ba/doc/109061_58.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/113026_Obavjestenje%20za%20DN%20(B).pdf,,https://static.parlament.ba/doc/108830_Glasanje_58_sjednica_PD_07_03.pdf,https://parlament.ba/session/GetOwisDocument?id=109332,https://static.parlament.ba/doc/109654_(B)%20Zapisnik.pdf
2018-02-20 00:00:00,57. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1753&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=108324,https://static.parlament.ba/doc/108321_57.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/109082_Obavjestenje%20za%20DN%20(B).pdf,,https://static.parlament.ba/doc/108319_Glasanje_sa_57_sjednice_PD_20_02_2018.pdf,https://static.parlament.ba/doc/113956_57sj%2020%202%2018.pdf,https://static.parlament.ba/doc/109069_(B)Zapisnik.pdf
2018-01-31 00:00:00,56. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (nakon završetka 55. sjednice),https://parlament.ba/session/OSessionDetails?id=1739&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=107436,https://static.parlament.ba/doc/107505_56.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/107433_(B)Obavjestenje%20za%20DN.pdf,,https://static.parlament.ba/doc/108320_Glasanja_sa_56_sjednice_PD_31_01_2018.pdf,https://static.parlament.ba/doc/108109_56.%20sjednica%20PD%2031%201%2018.pdf,https://static.parlament.ba/doc/109089_Zapisnik%20(B).pdf
2018-01-31 00:00:00,Nastavak 55. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1738&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=107446,https://static.parlament.ba/doc/107502_55.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/107443_(B)Obavjestenje%20za%20DN.pdf,,https://static.parlament.ba/doc/107411_Glasanja_nastavka_55_sjednice_PD_31_01_2018.pdf,https://static.parlament.ba/doc/113957_55sj%2031%201%2018%20-%20drugi%20nastavak.pdf,https://static.parlament.ba/doc/109098_Zapisnik%20(B).pdf
2018-01-17 00:00:00,Nastavak 55. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1725&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=106507,,https://parlament.ba/session/GetOwisDocument?id=107440,,https://static.parlament.ba/doc/106768_nastavak%2055%20sjednice%20PD%2017%201%2018.pdf,https://static.parlament.ba/doc/107261_Nastavak%2055.%20sjednice%20PD%2017%2001%2018.pdf,
2017-12-21 00:00:00,55. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1712&ConvernerId=1,https://static.parlament.ba/doc/106091_55_sjed_PD.mp3,https://static.parlament.ba/doc/114049_55.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/107437_(B)Obavjestenje%20za%20DN.pdf,,https://static.parlament.ba/doc/106099_Glasanja-55-sjednica-pd-21-12-2017.pdf,https://static.parlament.ba/doc/113958_55.%20sjednica%20PD%2021.12.2017..pdf,https://static.parlament.ba/doc/109105_Zapisnik%20(B).pdf
2017-12-15 00:00:00,Nastavak 54. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1720&ConvernerId=1,https://static.parlament.ba/doc/105616_Nastavak%2054.%20sjednice%20Predstavni%c4%8dkog%20doma%20PSBiH%2015.12.2017..mp3,https://static.parlament.ba/doc/105689_54.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/106094_Obavjestenje%20za%20DN%20(B).pdf,,https://static.parlament.ba/doc/105634_glasanja-nastavak-54-sjednice-15-12-2017.pdf,https://static.parlament.ba/doc/113959_Nastavak%2054.%20PD%2015122017.pdf,https://static.parlament.ba/doc/107462_(B)%20Zapisnik.pdf
2017-12-14 00:00:00,54. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine (nakon završetka 53. sjednice),https://parlament.ba/session/OSessionDetails?id=1694&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=105615,https://static.parlament.ba/doc/105686_54.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/106097_Obavjestenje%20za%20DN%20(B).pdf,,https://static.parlament.ba/doc/105633_glasanja-54-sjednica-pd-14-12-2017.pdf,https://static.parlament.ba/doc/113960_54.%20sjednica%20Predst%20dom%2014.12.2017..pdf,https://static.parlament.ba/doc/107460_(B)%20Zapisnik.pdf
2017-12-14 00:00:00,Nastavak 53. sjednice  Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1713&ConvernerId=1,https://static.parlament.ba/doc/105678_Nastavak%2053%20sjednice%20PD%2014.12.2017.mp3,https://static.parlament.ba/doc/105675_53.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/106090_Obavjestenje%20za%20DN%20(B).pdf,,https://parlament.ba/session/GetOwisDocument?id=105632,https://static.parlament.ba/doc/113961_Tre%c4%87i%20nastavak%2053.%20sjednice%20PD%2014.12.17..pdf,https://static.parlament.ba/doc/107456_(B)%20Zapisnik.pdf
2017-11-29 00:00:00,Nastavak 53. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1693&ConvernerId=1,https://static.parlament.ba/doc/105679_Nastavak%2053.%20sjednice%20Predstavni%c4%8dkog%20doma%20PSBiH%2029.11.2017..mp3,https://static.parlament.ba/doc/105672_53.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/106085_Obavjestenje%20za%20DN%20(B).pdf,,https://static.parlament.ba/doc/105631_53-sjednica-pd-25-10-2017-14-12-2017.pdf,https://static.parlament.ba/doc/113962_Drugi%20nastavak%2053.%20sjednice%20PD%2029.11.17..pdf,https://static.parlament.ba/doc/107453_(B)%20Zapisnik.pdf
2017-10-25 00:00:00,53. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1682&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=103804,https://static.parlament.ba/doc/105669_53.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/106081_Obavjestenje%20za%20DN%20(B).pdf,,https://static.parlament.ba/doc/105630_53-sjednica-pd-25-10-2017-14-12-2017.pdf,https://static.parlament.ba/doc/104308_53.%20sjednica%20PD%2025%2010%2017.pdf,https://static.parlament.ba/doc/107450_(B)%20Zapisnik.pdf
2017-09-20 00:00:00,52. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1662&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=103079,https://static.parlament.ba/doc/102860_52.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/103077_Obavjestenje%20Domu%20naroda%20(B).pdf,,https://static.parlament.ba/doc/102871_Glasanja%2052.%20sjednice%20PD%2020092017.pdf,https://static.parlament.ba/doc/103391_52.%20sjednica%20PD%2020%209%202017.pdf,https://static.parlament.ba/doc/107642_(B)Zapisnik.pdf
2017-09-13 00:00:00,Nastavak 51. sjednice Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1661&ConvernerId=1,https://static.parlament.ba/doc/102603_Nastavak%2051.%20sjednice%20Predstavni%c4%8dkog%20doma%20PSBiH%2013.9.2017..MP3,,,,https://static.parlament.ba/doc/102511_Glasanje%2051%20sj%20PD.%20nastavak%2013092017%20.pdf,https://static.parlament.ba/doc/103135_Nastavak%2051%20sjednice%20PD%2013%209%2017.pdf,
2017-09-07 00:00:00,51. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1655&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=102436,https://static.parlament.ba/doc/102506_51.%20sjednica%20Z.D%20-%20tabela%20B.pdf,https://parlament.ba/session/GetOwisDocument?id=109110,,https://static.parlament.ba/doc/102477_Glasanja-51-sjednica-PD-07-09-2017.pdf,https://static.parlament.ba/doc/103061_51%20sjednica%20PD%2007%2009%2017.pdf,https://static.parlament.ba/doc/103421_Zapisnik%20(B).pdf
2017-07-26 00:00:00,50. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1647&ConvernerId=1,https://static.parlament.ba/doc/101883_50.%20sjednica%20Predstavni%c4%8dkog%20doma%20PSBiH.MP3,https://static.parlament.ba/doc/101893_50.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/101918_(B)%20Obavjestenje%20za%20DN.pdf,,https://static.parlament.ba/doc/101882_50%20sjednica%20PD%2026%207%2017.pdf,https://parlament.ba/session/GetOwisDocument?id=102201,https://static.parlament.ba/doc/103093_(B)%20Zapisnik.pdf
2017-07-05 00:00:00,49. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1623&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=101174,https://static.parlament.ba/doc/101141_49%20%20sjednica%20Zastupnickog%20doma%20-%20%20tabela%20B.pdf,https://static.parlament.ba/doc/101173_Obavjestenje%20za%20DN%20(B).pdf,,https://parlament.ba/session/GetOwisDocument?id=101137,https://parlament.ba/session/GetOwisDocument?id=101661,https://static.parlament.ba/doc/101912_(B)%20Zapisnik.pdf
2017-07-05 00:00:00,Nastavak 48. sjednice Predstavničkog doma Parlamentarne skupštine BiH,https://parlament.ba/session/OSessionDetails?id=1625&ConvernerId=1,,,,,https://static.parlament.ba/doc/101115_nastavak%2048%20sjednice%20PD%205%207%2017.pdf,https://static.parlament.ba/doc/101113_Nastavak%2048%20PD%205%207%2017.pdf,https://static.parlament.ba/doc/101921_(B)%20Zapisnik.pdf
2017-06-15 00:00:00,"48. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,nakon završetka 47. sjednice Predstavničkog doma PSBiH",https://parlament.ba/session/OSessionDetails?id=1610&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=100506,https://static.parlament.ba/doc/101138_48%20%20sjednica%20Zastupnickog%20doma%20PSBiH%20-%20%20tabela%20B.pdf,https://static.parlament.ba/doc/101167_Obavjestenje%20za%20DN%20(B).pdf,,https://static.parlament.ba/doc/100505_48%20sjednica%20PD%2014%206%2017.pdf,https://static.parlament.ba/doc/100827_48%20%20sjednica%20PD%2014%206%2017.pdf,https://static.parlament.ba/doc/101915_(B)%20Zapisnik.pdf
2017-06-14 00:00:00,47. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1609&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=100507,,https://static.parlament.ba/doc/101170_(B)%20Obavjestenje%20za%20DN.pdf,,https://static.parlament.ba/doc/100504_47%20%20sjednica%20PD-14%206%2017.pdf,https://static.parlament.ba/doc/100826_47%20%20sjednica%20PD%2014%206%2017.pdf,https://static.parlament.ba/doc/101164_Zapisnik%20(B).pdf
2017-05-31 00:00:00,46. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1597&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=100106,https://static.parlament.ba/doc/100103_46.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://parlament.ba/session/GetOwisDocument?id=100239,,https://static.parlament.ba/doc/100102_46.sjednica%20PD%2031%205%2017.pdf,https://static.parlament.ba/doc/100347_46.%20sjednica%20PD%2031%205%2017.pdf,https://static.parlament.ba/doc/101161_Zapisnik%20(B).pdf
2017-05-10 00:00:00,45. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1581&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=99481,https://static.parlament.ba/doc/99449_45.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://parlament.ba/session/GetOwisDocument?id=99479,,https://static.parlament.ba/doc/99480_45%20sjednic%d0%b0%20PD%2010%2005%2017.pdf,https://static.parlament.ba/doc/99691_45.%20sjednica%20PD%2010%205%2017.pdf,https://static.parlament.ba/doc/110519_Zapisnik%20(B).pdf
2017-04-20 00:00:00,44. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1568&ConvernerId=1,https://parlament.ba/session/GetOwisDocument?id=98670,https://static.parlament.ba/doc/98666_44.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/98682_Obavjestenje%20za%20DN%20(B).pdf,,https://static.parlament.ba/doc/98665_glasanja-44-sjednica-pd.pdf,https://static.parlament.ba/doc/98722_44.%20sjednica%20PD%2020.04.17..pdf,https://static.parlament.ba/doc/99484_(B)%20Zapisnik.pdf
2017-04-05 00:00:00,7.	hitna sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1564&ConvernerId=1,https://static.parlament.ba/doc/98082_7%20hitna%20sjednica%20PD.mp3,https://static.parlament.ba/doc/98113_7.%20hitna%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/98119_(B)%20Obavjestenje%20za%20DN.pdf,,https://static.parlament.ba/doc/98081_7%20hitna%20sj%20PD%205%204%2017.pdf,https://static.parlament.ba/doc/98116_7%20hitna%20sjednica%20PD%205%204%2017.pdf,https://static.parlament.ba/doc/98743_(B)%20Zapisnik.pdf
2017-03-23 00:00:00,43. sjednica Predstavničkog doma Parlamentarne skupštine Bosne i Hercegovine,https://parlament.ba/session/OSessionDetails?id=1553&ConvernerId=1,https://static.parlament.ba/doc/97652_43.%20sjednica%20Predstavni%c4%8dkog%20doma%20PSBiH%2023.3.2017..mp3,https://static.parlament.ba/doc/97656_43.%20sjednica%20-%20prvi%20izvjestaj%20-%20B.pdf,https://static.parlament.ba/doc/98011_Obavjestenje%20za%20DN%20(B).pdf,,https://static.parlament.ba/doc/97651_43%20sjednica%20PD%2023%203%2017.pdf,https://static.parlament.ba/doc/98048_43%20sjednica%20PD%2023%203%2017.pdf,https://static.parlament.ba/doc/98749_(B)%20Zapisnik.pdf
