Date,Time,URL,Legislation,Title
2014-05-22 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140522104617_saeima1_1_0,11,
2014-05-22 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140522135920_saeima1_1,11,
2014-05-15 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140515105720_saeima1_1,11,
2014-05-15 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140515123619_saeima1_1_0,11,
2014-05-15 00:00:00,13.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20140515143120_saeima1_1,11,
2014-05-08 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140508103019_saeima1_1,11,
2014-05-08 00:00:00,17.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140508171320_saeima1_1,11,
2014-05-04 00:00:00,12.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140504122425_saeima1_1,11,
2014-04-24 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140424110822_saeima1_1,11,
2014-04-10 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140410112124_saeima1_1,11,
2014-04-03 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140403103624_saeima1_1_0,11,
2014-04-03 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140403123822_saeima1_1_0,11,
2014-04-03 00:00:00,13.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20140403151426_saeima1_1_0,11,
2014-04-03 00:00:00,15.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20140403163622_saeima1_1_0,11,
2014-04-03 00:00:00,17.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140403171723_saeima1_1,11,
2014-03-27 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140327102923_saeima1_1,11,
2014-03-27 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140327141222_saeima1_1,11,
2014-03-27 00:00:00,14.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20140327172024_saeima1_1,11,
2014-03-20 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140320103720_saeima1_1_0,11,
2014-03-20 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140320124723_saeima1_1_0,11,
2014-03-13 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140313104023_saeima1_1,11,
2014-03-06 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140306103518_saeima1_1,11,
2014-03-06 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140306131419_saeima1_1_0,11,
2014-03-06 00:00:00,13.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20140306184618_saeima1_1,11,
2014-03-06 00:00:00,15.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20140306185018_saeima1_1,11,
2014-03-06 00:00:00,16.50,https://cdn.tiesraides.lv/560x420/saeima.lv/20140306185616_saeima1_1,11,
2014-03-06 00:00:00,8.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20140306084218_saeima1_1,11,
2014-02-27 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140227113119_saeima1_1,11,
2014-02-20 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140220102121_saeima1_1,11,
2014-02-13 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140213102820_saeima1_1,11,
2014-02-06 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140206102922_saeima1_1,11,
2014-02-06 00:00:00,17.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140206171921_saeima1_1,11,
2014-01-30 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140130103221_saeima1_1_0,11,
2014-01-30 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140130125721_saeima1_1,11,
2014-01-30 00:00:00,11.25,https://cdn.tiesraides.lv/560x420/saeima.lv/20140130130022_saeima1_1,11,
2014-01-23 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140123110422_saeima1_1,11,
2014-01-23 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140123124122_saeima1_1_0,11,
2014-01-23 00:00:00,14.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140123152220_saeima1_1_0,11,
2014-01-23 00:00:00,15.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20140123171821_saeima1_1_0,11,
2014-01-22 00:00:00,10.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140122115419_saeima1_1,11,
2014-01-16 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140116094822_saeima1_1,11,
2014-01-09 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20140109100919_saeima1_1,11,
2013-12-19 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131219103515_saeima1_1_0,11,
2013-12-19 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131219133416_saeima1_1_0,11,
2013-12-19 00:00:00,13.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20131219150016_saeima1_1,11,
2013-12-19 00:00:00,17.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131219172513_saeima1_1,11,
2013-12-12 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131212113713_saeima1_1,11,
2013-12-12 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131212120214_saeima1_1,11,
2013-12-12 00:00:00,17.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131212175816_saeima1_1,11,
2013-12-05 00:00:00,10.17,https://cdn.tiesraides.lv/560x420/saeima.lv/20131205104714_saeima1_1,11,
2013-12-05 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131205124014_saeima1_1,11,
2013-12-05 00:00:00,17.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131205172012_saeima1_1,11,
2013-12-05 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131205104015_saeima1_1,11,
2013-11-28 00:00:00,14.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131128145214_saeima1_1,11,
2013-11-28 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131128103117_saeima1_1,11,
2013-11-28 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131128125813_saeima1_1,11,
2013-11-28 00:00:00,13.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20131128140414_saeima1_1_0,11,
2013-11-21 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131121103915_saeima1_1_0,11,
2013-11-21 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131121124016_saeima1_1,11,
2013-11-21 00:00:00,17.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131121175016_saeima1_1,11,
2013-11-18 00:00:00,12.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131118122718_saeima1-2audio_1,11,
2013-11-14 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131114092413_saeima1_1,11,
2013-11-14 00:00:00,10.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131114113613_saeima1_1,11,
2013-11-07 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131107111916_saeima1_1,11,
2013-11-07 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131107125214_saeima1_1,11,
2013-11-07 00:00:00,1.15,https://cdn.tiesraides.lv/560x420/saeima.lv/20131107013414_saeima1_1,11,
2013-11-06 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131106111414_saeima1_1,11,
2013-11-06 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131106130214_saeima1_1,11,
2013-11-06 00:00:00,13.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20131106150414_saeima1_1,11,
2013-11-06 00:00:00,15.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20131106172214_saeima1_1,11,
2013-11-06 00:00:00,17.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20131106190313_saeima1_1,11,
2013-11-06 00:00:00,19.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20131106210515_saeima1_1,11,
2013-11-06 00:00:00,21.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20131107011215_saeima1_1,11,
2013-10-31 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131031103514_saeima1_1_0,11,
2013-10-31 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131031130315_saeima1_1_0,11,
2013-10-31 00:00:00,15.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131031155414_saeima1_1_0,11,
2013-10-31 00:00:00,17.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131031173613_saeima1_1,11,
2013-10-24 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131024102714_saeima1_1,11,
2013-10-24 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131024120413_saeima1_1,11,
2013-10-17 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131017102811_saeima1_1,11,
2013-10-17 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131017125812_saeima1_1,11,
2013-10-17 00:00:00,13.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131017164617_saeima1_1,11,
2013-10-17 00:00:00,15.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131017164833_saeima1_1,11,
2013-10-10 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131010103220_saeima1_1,11,
2013-10-10 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131010121113_saeima1_1,11,
2013-10-03 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131003104914_saeima1_1,11,
2013-10-03 00:00:00,17.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20131003175610_saeima1_1,11,
2013-09-26 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130926102815_saeima1_1,11,
2013-09-19 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130919103616_saeima1_1,11,
2013-09-19 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130919123115_saeima1_1_0,11,
2013-09-19 00:00:00,13.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20130919145312_saeima1_1,11,
2013-09-12 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130912093612_saeima1_1_0,11,
2013-09-12 00:00:00,10.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130912123812_saeima1_1,11,
2013-09-12 00:00:00,13.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20130912153615_saeima1_1_0,11,
2013-09-05 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130905103515_saeima1_1_0,11,
2013-09-05 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130905115514_saeima1_1_0,11,
2013-07-10 00:00:00,12.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130709130313_saeima1_1,11,
2013-07-10 00:00:00,14.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130709170014_saeima1_1,11,
2013-07-10 00:00:00,16.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130709173214_saeima1_1,11,
2013-06-20 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130620103711_saeima1_1,11,
2013-06-20 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130620123411_saeima1_1,11,
2013-06-20 00:00:00,13.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20130620150613_saeima1_1_0,11,
2013-06-20 00:00:00,15.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20130620170211_saeima1_1,11,
2013-06-13 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130613104214_saeima1_1,11,
2013-06-13 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130613123421_saeima1_1,11,
2013-06-13 00:00:00,13.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20130613150311_saeima1_1,11,
2013-06-06 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130606103111_saeima1_1,11,
2013-06-06 00:00:00,17.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130606183846_saeima1_1,11,
2013-05-30 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130530103513_saeima1_1,11,
2013-05-30 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130530120912_saeima1_1,11,
2013-05-23 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130523102314_saeima1_1,11,
2013-05-16 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130516103118_saeima1_1_0,11,
2013-05-16 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130516120913_saeima1_1,11,
2013-05-09 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130509104516_saeima1_1,11,
2013-05-09 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130509124211_saeima1_1,11,
2013-05-09 00:00:00,13.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20130509150420_saeima1_1_0,11,
2013-05-09 00:00:00,15.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20130509171512_saeima1_1,11,
2013-05-04 00:00:00,,https://cdn.tiesraides.lv/560x420/saeima.lv/20130502103513_saeima1_1_0,11,
2013-05-02 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130502103513_saeima1_1_0,11,
2013-04-25 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130425101910_saeima1_1,11,
2013-04-18 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130418103110_saeima1_1_0,11,
2013-04-18 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130418123608_saeima1_1,11,
2013-04-11 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130411103709_saeima1_1,11,
2013-04-04 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130404103711_saeima1_1_0,11,
2013-04-04 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130404111909_saeima1_1,11,
2013-03-21 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130321103625_saeima1_1,11,
2013-03-21 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130321123111_saeima1_1,11,
2013-03-14 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130314103320_saeima1_1,11,
2013-03-14 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130314122615_saeima1_1,11,
2013-03-07 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130307100307_saeima1_1,11,
2013-03-07 00:00:00,17.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130307173808_saeima1_1,11,
2013-03-01 00:00:00,10.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130301122709_saeima1_1,11,
2013-02-28 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130228103208_saeima1_1_0,11,
2013-02-28 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130228122507_saeima1_1,11,
2013-02-28 00:00:00,17.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130228172610_saeima1_1,11,
2013-02-21 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130221103408_saeima1_1,11,
2013-02-21 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130221123718_saeima1_1,11,
2013-02-21 00:00:00,13.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20130221142309_saeima1_1,11,
2013-02-14 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130214103407_saeima1_1_0,11,
2013-02-14 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130214125109_saeima1_1,11,
2013-02-14 00:00:00,17.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130214175707_saeima1_1,11,
2013-02-07 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130207103208_saeima1_1,11,
2013-02-07 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130207113508_saeima1_1,11,
2013-01-31 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130201163107_saeima1_1,11,
2013-01-31 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130201163013_saeima1_2,11,
2013-01-31 00:00:00,13.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20130201163013_saeima1_3,11,
2013-01-31 00:00:00,15.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20130201163009_saeima1_4,11,
2013-01-31 00:00:00,17.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130201163013_saeima1_5,11,
2013-01-24 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130124104308_saeima1_1,11,
2013-01-24 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130124123309_saeima1_1_0,11,
2013-01-24 00:00:00,13.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20130124183808_saeima1_1,11,
2013-01-24 00:00:00,15.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20130124184013_saeima1_1,11,
2013-01-17 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130117094309_saeima1_1_0,11,
2013-01-17 00:00:00,10.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20130117104408_saeima1_1,11,
2013-01-17 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130117123410_saeima1_1,11,
2013-01-17 00:00:00,14.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130117143907_saeima1_1,11,
2013-01-10 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130110105206_saeima1_1,11,
2013-01-10 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20130110120707_saeima1_1,11,
2012-12-20 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20121220105709_saeima1_1_0,11,
2012-12-20 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20121220123106_saeima1_1_0,11,
2012-12-20 00:00:00,13.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20121220150307_saeima1_1,11,
2012-12-20 00:00:00,15.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20121220190508_saeima1_1,11,
2012-12-13 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20121213103610_saeima1_1,11,
2012-12-13 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20121213122407_saeima1_1_0,11,
2012-12-13 00:00:00,13.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20121213190308_saeima1_1,11,
2012-12-13 00:00:00,15.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20121213190516_saeima1_1,11,
2012-12-06 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20121206094207_saeima1_1,11,
2012-11-29 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20121129103307_saeima1_1,11,
2012-11-29 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20121129123107_saeima1_1_0,11,
2012-11-29 00:00:00,13.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20121129141308_saeima1_1,11,
2012-11-22 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20121122141108_saeima1_1,11,
2012-11-22 00:00:00,10.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20121122141306_saeima1_1,11,
2012-11-22 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20121122123107_saeima1_1_0,11,
2012-11-22 00:00:00,13.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20121122155807_saeima1_1_0,11,
2012-11-18 00:00:00,12.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20121118123107_saeima1_1,11,
2012-11-15 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20121115103607_saeima1_1_0,11,
2012-11-15 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20121115125406_saeima1_1,11,
2012-11-15 00:00:00,13.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20121115140507_saeima1_1,11,
2012-11-15 00:00:00,14.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20121115161507_saeima1_1,11,
2012-11-15 00:00:00,16.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20121115180306_saeima1_1,11,
2012-11-15 00:00:00,18.30,https://cdn.tiesraides.lv/560x420/saeima.lv/20121115205607_saeima1_1,11,
2012-11-08 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20121108103613_saeima1_1,11,
2012-11-08 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20121108125707_saeima1_1,11,
2012-11-01 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20121101103618_saeima1_1,11,
2012-11-01 00:00:00,11.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20121101125207_saeima1_1,11,
2012-11-01 00:00:00,13.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20121101144007_saeima1_1,11,
2012-11-01 00:00:00,17.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20121101180606_saeima1_1,11,
2012-10-25 00:00:00,9.00,https://cdn.tiesraides.lv/560x420/saeima.lv/20121025105808_saeima1_1,11,
