date,sitting_number,html_link,pdf_link,month,legislation,year
Martedì 04 Novembre 2008,84,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=316447,https://www.senato.it/service/PDF/PDFServer/BGT/316447.pdf,Novembre,16,2008
Giovedì 30 Ottobre 2008,82,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=315886,https://www.senato.it/service/PDF/PDFServer/BGT/315886.pdf,Ottobre,16,2008
Giovedì 30 Ottobre 2008,83,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=315898,https://www.senato.it/service/PDF/PDFServer/BGT/315898.pdf,Ottobre,16,2008
Mercoledì 29 Ottobre 2008,80,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=315814,https://www.senato.it/service/PDF/PDFServer/BGT/315814.pdf,Ottobre,16,2008
Mercoledì 29 Ottobre 2008,81,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=315872,https://www.senato.it/service/PDF/PDFServer/BGT/315872.pdf,Ottobre,16,2008
Martedì 28 Ottobre 2008,79,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=315504,https://www.senato.it/service/PDF/PDFServer/BGT/315504.pdf,Ottobre,16,2008
Venerdì 24 Ottobre 2008,78,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=315261,https://www.senato.it/service/PDF/PDFServer/BGT/315261.pdf,Ottobre,16,2008
Giovedì 23 Ottobre 2008,76,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=315053,https://www.senato.it/service/PDF/PDFServer/BGT/315053.pdf,Ottobre,16,2008
Giovedì 23 Ottobre 2008,77,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=315200,https://www.senato.it/service/PDF/PDFServer/BGT/315200.pdf,Ottobre,16,2008
Mercoledì 22 Ottobre 2008,75,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=314706,https://www.senato.it/service/PDF/PDFServer/BGT/314706.pdf,Ottobre,16,2008
Martedì 21 Ottobre 2008,74,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=313640,https://www.senato.it/service/PDF/PDFServer/BGT/313640.pdf,Ottobre,16,2008
Mercoledì 15 Ottobre 2008,73,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=313254,https://www.senato.it/service/PDF/PDFServer/BGT/313254.pdf,Ottobre,16,2008
Martedì 14 Ottobre 2008,72,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=313229,https://www.senato.it/service/PDF/PDFServer/BGT/313229.pdf,Ottobre,16,2008
Giovedì 09 Ottobre 2008,70,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=312881,https://www.senato.it/service/PDF/PDFServer/BGT/312881.pdf,Ottobre,16,2008
Giovedì 09 Ottobre 2008,71,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=312897,https://www.senato.it/service/PDF/PDFServer/BGT/312897.pdf,Ottobre,16,2008
Mercoledì 08 Ottobre 2008,68,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=312811,https://www.senato.it/service/PDF/PDFServer/BGT/312811.pdf,Ottobre,16,2008
Mercoledì 08 Ottobre 2008,69,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=312861,https://www.senato.it/service/PDF/PDFServer/BGT/312861.pdf,Ottobre,16,2008
Martedì 07 Ottobre 2008,66,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=312666,https://www.senato.it/service/PDF/PDFServer/BGT/312666.pdf,Ottobre,16,2008
Martedì 07 Ottobre 2008,67,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=312703,https://www.senato.it/service/PDF/PDFServer/BGT/312703.pdf,Ottobre,16,2008
Giovedì 02 Ottobre 2008,64,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=312562,https://www.senato.it/service/PDF/PDFServer/BGT/312562.pdf,Ottobre,16,2008
Giovedì 02 Ottobre 2008,65,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=312586,https://www.senato.it/service/PDF/PDFServer/BGT/312586.pdf,Ottobre,16,2008
Mercoledì 01 Ottobre 2008,62,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=312311,https://www.senato.it/service/PDF/PDFServer/BGT/312311.pdf,Ottobre,16,2008
Mercoledì 01 Ottobre 2008,63,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=312390,https://www.senato.it/service/PDF/PDFServer/BGT/312390.pdf,Ottobre,16,2008
Giovedì 25 Settembre 2008,61,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=312051,https://www.senato.it/service/PDF/PDFServer/BGT/312051.pdf,Settembre,16,2008
Mercoledì 24 Settembre 2008,59,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=311956,https://www.senato.it/service/PDF/PDFServer/BGT/311956.pdf,Settembre,16,2008
Mercoledì 24 Settembre 2008,60,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=311973,https://www.senato.it/service/PDF/PDFServer/BGT/311973.pdf,Settembre,16,2008
Mercoledì 17 Settembre 2008,58,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=311803,https://www.senato.it/service/PDF/PDFServer/BGT/311803.pdf,Settembre,16,2008
Martedì 02 Settembre 2008,57,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=311653,https://www.senato.it/service/PDF/PDFServer/BGT/311653.pdf,Settembre,16,2008
Giovedì 07 Agosto 2008,56,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=311606,https://www.senato.it/service/PDF/PDFServer/BGT/311606.pdf,Agosto,16,2008
Venerdì 01 Agosto 2008,54,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=311510,https://www.senato.it/service/PDF/PDFServer/BGT/311510.pdf,Agosto,16,2008
Venerdì 01 Agosto 2008,55,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=311545,https://www.senato.it/service/PDF/PDFServer/BGT/311545.pdf,Agosto,16,2008
Giovedì 31 Luglio 2008,52,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=309211,https://www.senato.it/service/PDF/PDFServer/BGT/309211.pdf,Luglio,16,2008
Giovedì 31 Luglio 2008,53,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=309390,https://www.senato.it/service/PDF/PDFServer/BGT/309390.pdf,Luglio,16,2008
Mercoledì 30 Luglio 2008,50,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=308174,https://www.senato.it/service/PDF/PDFServer/BGT/308174.pdf,Luglio,16,2008
Mercoledì 30 Luglio 2008,51,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=308203,https://www.senato.it/service/PDF/PDFServer/BGT/308203.pdf,Luglio,16,2008
Martedì 29 Luglio 2008,49,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=308080,https://www.senato.it/service/PDF/PDFServer/BGT/308080.pdf,Luglio,16,2008
Giovedì 24 Luglio 2008,48,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=307749,https://www.senato.it/service/PDF/PDFServer/BGT/307749.pdf,Luglio,16,2008
Mercoledì 23 Luglio 2008,46,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=307656,https://www.senato.it/service/PDF/PDFServer/BGT/307656.pdf,Luglio,16,2008
Mercoledì 23 Luglio 2008,47,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=307716,https://www.senato.it/service/PDF/PDFServer/BGT/307716.pdf,Luglio,16,2008
Martedì 22 Luglio 2008,44,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=307360,https://www.senato.it/service/PDF/PDFServer/BGT/307360.pdf,Luglio,16,2008
Martedì 22 Luglio 2008,45,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=307411,https://www.senato.it/service/PDF/PDFServer/BGT/307411.pdf,Luglio,16,2008
Lunedì 21 Luglio 2008,43,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=307316,https://www.senato.it/service/PDF/PDFServer/BGT/307316.pdf,Luglio,16,2008
Giovedì 17 Luglio 2008,41,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=307161,https://www.senato.it/service/PDF/PDFServer/BGT/307161.pdf,Luglio,16,2008
Giovedì 17 Luglio 2008,42,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=307169,https://www.senato.it/service/PDF/PDFServer/BGT/307169.pdf,Luglio,16,2008
Mercoledì 16 Luglio 2008,39,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=306970,https://www.senato.it/service/PDF/PDFServer/BGT/306970.pdf,Luglio,16,2008
Mercoledì 16 Luglio 2008,40,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=307050,https://www.senato.it/service/PDF/PDFServer/BGT/307050.pdf,Luglio,16,2008
Martedì 15 Luglio 2008,37,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=306918,https://www.senato.it/service/PDF/PDFServer/BGT/306918.pdf,Luglio,16,2008
Martedì 15 Luglio 2008,38,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=306947,https://www.senato.it/service/PDF/PDFServer/BGT/306947.pdf,Luglio,16,2008
Giovedì 10 Luglio 2008,35,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=306198,https://www.senato.it/service/PDF/PDFServer/BGT/306198.pdf,Luglio,16,2008
Giovedì 10 Luglio 2008,36,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=306232,https://www.senato.it/service/PDF/PDFServer/BGT/306232.pdf,Luglio,16,2008
Mercoledì 09 Luglio 2008,33,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=305877,https://www.senato.it/service/PDF/PDFServer/BGT/305877.pdf,Luglio,16,2008
Mercoledì 09 Luglio 2008,34,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=305908,https://www.senato.it/service/PDF/PDFServer/BGT/305908.pdf,Luglio,16,2008
Martedì 08 Luglio 2008,31,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=305320,https://www.senato.it/service/PDF/PDFServer/BGT/305320.pdf,Luglio,16,2008
Martedì 08 Luglio 2008,32,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=305347,https://www.senato.it/service/PDF/PDFServer/BGT/305347.pdf,Luglio,16,2008
Mercoledì 02 Luglio 2008,30,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=305054,https://www.senato.it/service/PDF/PDFServer/BGT/305054.pdf,Luglio,16,2008
Giovedì 26 Giugno 2008,28,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=304965,https://www.senato.it/service/PDF/PDFServer/BGT/304965.pdf,Giugno,16,2008
Giovedì 26 Giugno 2008,29,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=304977,https://www.senato.it/service/PDF/PDFServer/BGT/304977.pdf,Giugno,16,2008
Mercoledì 25 Giugno 2008,27,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=304927,https://www.senato.it/service/PDF/PDFServer/BGT/304927.pdf,Giugno,16,2008
Martedì 24 Giugno 2008,25,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=304892,https://www.senato.it/service/PDF/PDFServer/BGT/304892.pdf,Giugno,16,2008
Martedì 24 Giugno 2008,26,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=304916,https://www.senato.it/service/PDF/PDFServer/BGT/304916.pdf,Giugno,16,2008
Giovedì 19 Giugno 2008,24,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=304793,https://www.senato.it/service/PDF/PDFServer/BGT/304793.pdf,Giugno,16,2008
Mercoledì 18 Giugno 2008,22,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=304505,https://www.senato.it/service/PDF/PDFServer/BGT/304505.pdf,Giugno,16,2008
Mercoledì 18 Giugno 2008,23,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=304770,https://www.senato.it/service/PDF/PDFServer/BGT/304770.pdf,Giugno,16,2008
Martedì 17 Giugno 2008,20,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=304288,https://www.senato.it/service/PDF/PDFServer/BGT/304288.pdf,Giugno,16,2008
Martedì 17 Giugno 2008,21,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=304317,https://www.senato.it/service/PDF/PDFServer/BGT/304317.pdf,Giugno,16,2008
Giovedì 12 Giugno 2008,18,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=303131,https://www.senato.it/service/PDF/PDFServer/BGT/303131.pdf,Giugno,16,2008
Giovedì 12 Giugno 2008,19,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=303147,https://www.senato.it/service/PDF/PDFServer/BGT/303147.pdf,Giugno,16,2008
Mercoledì 11 Giugno 2008,16,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=302969,https://www.senato.it/service/PDF/PDFServer/BGT/302969.pdf,Giugno,16,2008
Mercoledì 11 Giugno 2008,17,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=303051,https://www.senato.it/service/PDF/PDFServer/BGT/303051.pdf,Giugno,16,2008
Giovedì 05 Giugno 2008,14,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=302570,https://www.senato.it/service/PDF/PDFServer/BGT/302570.pdf,Giugno,16,2008
Giovedì 05 Giugno 2008,15,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=302588,https://www.senato.it/service/PDF/PDFServer/BGT/302588.pdf,Giugno,16,2008
Mercoledì 04 Giugno 2008,12,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=302472,https://www.senato.it/service/PDF/PDFServer/BGT/302472.pdf,Giugno,16,2008
Mercoledì 04 Giugno 2008,13,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=302538,https://www.senato.it/service/PDF/PDFServer/BGT/302538.pdf,Giugno,16,2008
Giovedì 29 Maggio 2008,11,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=302251,https://www.senato.it/service/PDF/PDFServer/BGT/302251.pdf,Maggio,16,2008
Mercoledì 28 Maggio 2008,9,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=302242,https://www.senato.it/service/PDF/PDFServer/BGT/302242.pdf,Maggio,16,2008
Mercoledì 28 Maggio 2008,10,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=302250,https://www.senato.it/service/PDF/PDFServer/BGT/302250.pdf,Maggio,16,2008
Martedì 27 Maggio 2008,7,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=302141,https://www.senato.it/service/PDF/PDFServer/BGT/302141.pdf,Maggio,16,2008
Martedì 27 Maggio 2008,8,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=302198,https://www.senato.it/service/PDF/PDFServer/BGT/302198.pdf,Maggio,16,2008
Mercoledì 21 Maggio 2008,6,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=302038,https://www.senato.it/service/PDF/PDFServer/BGT/302038.pdf,Maggio,16,2008
Giovedì 15 Maggio 2008,5,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=301913,https://www.senato.it/service/PDF/PDFServer/BGT/301913.pdf,Maggio,16,2008
Mercoledì 14 Maggio 2008,4,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=301895,https://www.senato.it/service/PDF/PDFServer/BGT/301895.pdf,Maggio,16,2008
Martedì 13 Maggio 2008,3,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=301846,https://www.senato.it/service/PDF/PDFServer/BGT/301846.pdf,Maggio,16,2008
Martedì 06 Maggio 2008,2,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=301728,https://www.senato.it/service/PDF/PDFServer/BGT/301728.pdf,Maggio,16,2008
Martedì 29 Aprile 2008,1,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=301580,https://www.senato.it/service/PDF/PDFServer/BGT/301580.pdf,Aprile,16,2008
Martedì 22 Dicembre 2009,307,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=448517,https://www.senato.it/service/PDF/PDFServer/BGT/448517.pdf,Dicembre,16,2009
Martedì 22 Dicembre 2009,308,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=448532,https://www.senato.it/service/PDF/PDFServer/BGT/448532.pdf,Dicembre,16,2009
Lunedì 21 Dicembre 2009,306,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=448104,https://www.senato.it/service/PDF/PDFServer/BGT/448104.pdf,Dicembre,16,2009
Giovedì 17 Dicembre 2009,304,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=447684,https://www.senato.it/service/PDF/PDFServer/BGT/447684.pdf,Dicembre,16,2009
Giovedì 17 Dicembre 2009,305,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=447692,https://www.senato.it/service/PDF/PDFServer/BGT/447692.pdf,Dicembre,16,2009
Mercoledì 16 Dicembre 2009,302,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=16&id=447640,https://www.senato.it/service/PDF/PDFServer/BGT/447640.pdf,Dicembre,16,2009
